id,calificacion,estudiante_id,evaluacion_id
2629685,17,9241,5133
2629686,17,9241,5134
2629687,17,9018,5132
2629688,17,9018,5133
2629689,16,9018,5134
2629690,14,9059,5132
2629691,13,9059,5133
2629692,13,9059,5134
2629693,12,9035,5132
2629694,12,9035,5133
2629695,12,9035,5134
2629696,19,9036,5132
2629697,18,9036,5133
2629698,18,9036,5134
2629699,16,9142,5132
2629700,15,9142,5133
2629701,14,9142,5134
2629702,19,9166,5132
2629703,20,9166,5133
2629704,19,9166,5134
2629705,13,9102,5132
2629706,12,9102,5133
2629707,11,9102,5134
2629708,20,9276,5132
2629709,20,9276,5133
2629710,18,9276,5134
2629711,18,9298,5132
2629712,18,9298,5133
2629713,16,9298,5134
2629714,17,9263,5132
2629715,17,9263,5133
2629716,17,9263,5134
2629717,16,9076,5132
2629718,14,9076,5133
2629719,14,9076,5134
2629720,18,9198,5132
2629721,17,9198,5133
2629722,19,9198,5134
2629723,13,9116,5132
2629724,13,9116,5133
2629725,11,9116,5134
2629726,17,8984,5132
2629727,16,8984,5133
2629728,15,8984,5134
2629729,20,9211,5132
2629730,20,9211,5133
2629731,18,9211,5134
2629732,19,8980,5132
2629733,19,8980,5133
2629734,17,8980,5134
2629735,18,9182,5132
2629736,17,9182,5133
2629737,16,9182,5134
2629738,17,9154,5132
2629739,17,9154,5133
2629740,18,9154,5134
2629741,18,9052,5132
2629742,16,9052,5133
2629743,17,9052,5134
2629744,19,9100,5132
2629745,18,9100,5133
2629746,17,9100,5134
2629747,18,8952,5132
2629748,18,8952,5133
2629749,17,8952,5134
2629750,18,9270,5132
2629751,17,9270,5133
2629752,17,9270,5134
2629753,18,9088,5132
2629754,16,9088,5133
2629755,15,9088,5134
2629756,17,9176,5132
2629757,16,9176,5133
2629758,16,9176,5134
2629759,19,8996,5132
2629760,18,8996,5133
2629761,17,8996,5134
2629762,18,9242,5132
2629763,17,9242,5133
2629764,15,9242,5134
2629765,18,9115,5132
2629766,18,9115,5133
2629767,17,9115,5134
2629768,17,9236,5132
2629769,15,9236,5133
2629770,14,9236,5134
2629771,15,9123,5132
2629772,15,9123,5133
2629773,14,9123,5134
2629774,17,9114,5132
2629775,17,9114,5133
2629776,17,9114,5134
2629777,17,9269,5132
2629778,18,9269,5133
2629779,17,9269,5134
2629780,15,9000,5132
2629781,16,9000,5133
2629782,14,9000,5134
2629783,16,9144,5132
2629784,16,9144,5133
2629785,16,9144,5134
2629786,19,8953,5132
2629787,18,8953,5133
2629788,17,8953,5134
2629789,18,9286,5132
2629790,17,9286,5133
2629791,16,9286,5134
2629792,18,9213,5132
2629793,19,9213,5133
2629794,17,9213,5134
2629795,20,9248,5132
2629796,20,9248,5133
2629797,19,9248,5134
2629798,18,9009,5132
2629799,16,9009,5133
2629800,16,9009,5134
2629801,18,9048,5132
2629802,17,9048,5133
2629803,17,9048,5134
2629804,20,9210,5132
2629805,19,9210,5133
2629806,18,9210,5134
2629807,18,9005,5132
2629808,17,9005,5133
2629809,17,9005,5134
2629810,19,9297,5132
2629811,17,9297,5133
2629812,16,9297,5134
2629813,15,9152,5132
2629814,14,9152,5133
2629815,13,9152,5134
2629816,17,9016,5132
2629817,17,9016,5133
2629818,16,9016,5134
2629819,19,9094,5132
2629820,20,9094,5133
2629821,19,9094,5134
2629822,19,9074,5132
2629823,17,9074,5133
2629824,17,9074,5134
2629825,16,9250,5132
2629826,15,9250,5133
2629827,15,9250,5134
2629828,16,9119,5132
2629829,17,9119,5133
2629830,15,9119,5134
2629831,16,9019,5132
2629832,17,9019,5133
2629833,15,9019,5134
2629834,20,9249,5132
2629835,17,9249,5133
2629836,17,9249,5134
2629837,12,9283,5132
2629838,13,9283,5133
2629839,12,9283,5134
2629840,17,9221,5132
2629841,16,9221,5133
2629842,16,9221,5134
2629843,16,9278,5132
2629844,15,9278,5133
2629845,15,9278,5134
2629846,18,9183,5132
2629847,19,9183,5133
2629848,18,9183,5134
2629849,13,8954,5132
2629850,12,8954,5133
2629851,12,8954,5134
2629852,16,9107,5132
2629853,16,9107,5133
2629854,16,9107,5134
2629855,18,8968,5132
2629856,17,8968,5133
2629857,16,8968,5134
2629858,19,9133,5132
2629859,18,9133,5133
2629860,17,9133,5134
2629861,18,9218,5132
2629862,19,9218,5133
2629863,18,9218,5134
2629864,17,9113,5132
2629865,15,9113,5133
2629866,15,9113,5134
2629867,20,9058,5132
2629868,19,9058,5133
2629869,17,9058,5134
2629870,18,9148,5132
2629871,18,9148,5133
2629872,17,9148,5134
2629873,20,9232,5132
2629874,20,9232,5133
2629875,19,9232,5134
2629876,16,9323,5132
2629877,16,9323,5133
2629878,16,9323,5134
2629879,16,9237,5132
2629880,16,9237,5133
2629881,15,9237,5134
2629882,12,8949,5132
2629883,12,8949,5133
2629884,10,8949,5134
2629885,18,9153,5132
2629886,18,9153,5133
2629887,17,9153,5134
2629888,17,9170,5132
2629889,16,9170,5133
2629890,17,9170,5134
2629891,19,8970,5132
2629892,19,8970,5133
2629893,18,8970,5134
2629894,18,9138,5132
2629895,17,9138,5133
2629896,18,9138,5134
2629897,19,9082,5132
2629898,19,9082,5133
2629899,19,9082,5134
2629900,20,8999,5132
2629901,20,8999,5133
2629902,18,8999,5134
2629903,17,8978,5132
2629904,17,8978,5133
2629905,15,8978,5134
2629906,18,9025,5132
2629907,19,9025,5133
2629908,17,9025,5134
2629909,20,9128,5132
2629910,19,9128,5133
2629911,18,9128,5134
2629912,19,9069,5132
2629913,17,9069,5133
2629914,15,9069,5134
2629915,15,9117,5132
2629916,16,9117,5133
2629917,15,9117,5134
2629918,15,8966,5132
2629919,14,8966,5133
2629920,12,8966,5134
2629921,20,9032,5132
2629922,18,9032,5133
2629923,19,9032,5134
2629924,17,9222,5132
2629925,16,9222,5133
2629926,16,9222,5134
2629927,16,9011,5132
2629928,16,9011,5133
2629929,15,9011,5134
2629930,20,9243,5132
2629931,20,9243,5133
2629932,20,9243,5134
2629933,16,9225,5132
2629934,15,9225,5133
2629935,15,9225,5134
2629936,13,9106,5132
2629937,12,9106,5133
2629938,11,9106,5134
2629939,20,9215,5132
2629940,19,9215,5133
2629941,18,9215,5134
2629942,19,9134,5132
2629943,19,9134,5133
2629944,18,9134,5134
2629945,19,9096,5132
2629946,18,9096,5133
2629947,16,9096,5134
2629948,19,9296,5132
2629949,18,9296,5133
2629950,17,9296,5134
2629951,16,9295,5132
2629952,17,9295,5133
2629953,16,9295,5134
2629954,20,9227,5132
2629955,19,9227,5133
2629956,17,9227,5134
2629957,17,9280,5132
2629958,17,9280,5133
2629959,16,9280,5134
2629960,18,9240,5132
2629961,17,9240,5133
2629962,15,9240,5134
2629963,19,8960,5132
2629964,19,8960,5133
2629965,18,8960,5134
2629966,19,9185,5132
2629967,18,9185,5133
2629968,18,9185,5134
2629969,20,9037,5132
2629970,19,9037,5133
2629971,19,9037,5134
2629972,16,9120,5132
2629973,16,9120,5133
2629974,16,9120,5134
2629975,17,9050,5132
2629976,18,9050,5133
2629977,16,9050,5134
2629978,18,8946,5132
2629979,18,8946,5133
2629980,18,8946,5134
2629981,16,9312,5132
2629982,16,9312,5133
2629983,14,9312,5134
2629984,19,9179,5132
2629985,19,9179,5133
2629986,19,9179,5134
2629987,16,9195,5132
2629988,17,9195,5133
2629989,15,9195,5134
2629990,16,9077,5132
2629991,17,9077,5133
2629992,17,9077,5134
2629993,18,9160,5132
2629994,17,9160,5133
2629995,17,9160,5134
2629996,20,9334,5132
2629997,19,9334,5133
2629998,19,9334,5134
2629999,17,9092,5132
2630000,17,9092,5133
2630001,17,9092,5134
2630002,17,9319,5132
2630003,15,9319,5133
2630004,15,9319,5134
2630005,18,8983,5132
2630006,18,8983,5133
2630007,17,8983,5134
2630008,14,9194,5132
2630009,13,9194,5133
2630010,13,9194,5134
2630011,14,9140,5132
2630012,13,9140,5133
2630013,12,9140,5134
2630014,19,8992,5132
2630015,18,8992,5133
2630016,16,8992,5134
2630017,19,9253,5132
2630018,20,9253,5133
2630019,20,9253,5134
2630020,13,9273,5132
2630021,13,9273,5133
2630022,13,9273,5134
2630023,18,9061,5132
2630024,17,9061,5133
2630025,17,9061,5134
2630026,17,9340,5132
2630027,16,9340,5133
2630028,16,9340,5134
2630029,15,9078,5132
2630030,15,9078,5133
2630031,15,9078,5134
2630032,18,8972,5132
2630033,19,8972,5133
2630034,18,8972,5134
2630035,18,9299,5132
2630036,18,9299,5133
2630037,17,9299,5134
2630038,13,9281,5132
2630039,12,9281,5133
2630040,11,9281,5134
2630041,20,9002,5132
2630042,18,9002,5133
2630043,18,9002,5134
2630044,17,9189,5132
2630045,16,9189,5133
2630046,16,9189,5134
2630047,16,9290,5132
2630048,14,9290,5133
2630049,13,9290,5134
2630050,14,9315,5132
2630051,14,9315,5133
2630052,13,9315,5134
2630053,19,8950,5132
2630054,19,8950,5133
2630055,18,8950,5134
2630056,18,9129,5132
2630057,18,9129,5133
2630058,17,9129,5134
2630059,16,9008,5132
2630060,15,9008,5133
2630061,15,9008,5134
2630062,17,9095,5132
2630063,17,9095,5133
2630064,18,9095,5134
2630065,16,9307,5132
2630066,15,9307,5133
2630067,16,9307,5134
2630068,18,9338,5132
2630069,19,9338,5133
2630070,17,9338,5134
2630071,14,9267,5132
2630072,13,9267,5133
2630073,13,9267,5134
2630074,15,9073,5132
2630075,14,9073,5133
2630076,15,9073,5134
2630077,19,9041,5132
2630078,19,9041,5133
2630079,17,9041,5134
2630080,13,9097,5132
2630081,11,9097,5133
2630082,11,9097,5134
2630083,19,8976,5132
2630084,17,8976,5133
2630085,16,8976,5134
2630086,15,9143,5132
2630087,16,9143,5133
2630088,15,9143,5134
2630089,18,8961,5132
2630090,17,8961,5133
2630091,17,8961,5134
2630092,19,9331,5132
2630093,18,9331,5133
2630094,18,9331,5134
2630095,17,9026,5132
2630096,17,9026,5133
2630097,15,9026,5134
2630098,17,9322,5132
2630099,17,9322,5133
2630100,17,9322,5134
2630101,19,9039,5132
2630102,18,9039,5133
2630103,17,9039,5134
2630104,16,9279,5132
2630105,16,9279,5133
2630106,16,9279,5134
2630107,17,9197,5132
2630108,16,9197,5133
2630109,16,9197,5134
2630110,17,9145,5132
2630111,16,9145,5133
2630112,17,9145,5134
2630113,17,9010,5132
2630114,16,9010,5133
2630115,16,9010,5134
2630116,18,8945,5132
2630117,18,8945,5133
2630118,18,8945,5134
2630119,19,9329,5132
2630120,17,9329,5133
2630121,16,9329,5134
2630122,16,8975,5132
2630123,16,8975,5133
2630124,13,8975,5134
2630125,19,9135,5132
2630126,17,9135,5133
2630127,17,9135,5134
2630128,17,9204,5132
2630129,17,9204,5133
2630130,16,9204,5134
2630131,19,9172,5132
2630132,17,9172,5133
2630133,18,9172,5134
2630134,19,9292,5132
2630135,18,9292,5133
2630136,15,9292,5134
2630137,17,9063,5132
2630138,16,9063,5133
2630139,15,9063,5134
2630140,18,9150,5132
2630141,16,9150,5133
2630142,16,9150,5134
2630143,15,9300,5132
2630144,15,9300,5133
2630145,15,9300,5134
2630146,20,9121,5132
2630147,19,9121,5133
2630148,19,9121,5134
2630149,17,9212,5132
2630150,16,9212,5133
2630151,16,9212,5134
2630152,20,8971,5132
2630153,19,8971,5133
2630154,18,8971,5134
2630155,15,9081,5132
2630156,14,9081,5133
2630157,14,9081,5134
2630158,18,9219,5132
2630159,19,9219,5133
2630160,18,9219,5134
2630161,20,8962,5132
2630162,19,8962,5133
2630163,20,8962,5134
2630164,18,9328,5132
2630165,17,9328,5133
2630166,16,9328,5134
2630167,14,9257,5132
2630168,14,9257,5133
2630169,15,9257,5134
2630170,18,9191,5132
2630171,17,9191,5133
2630172,18,9191,5134
2630173,19,9228,5132
2630174,19,9228,5133
2630175,18,9228,5134
2630176,16,8948,5132
2630177,17,8948,5133
2630178,15,8948,5134
2630179,18,8990,5132
2630180,16,8990,5133
2630181,16,8990,5134
2630182,17,9006,5132
2630183,16,9006,5133
2630184,15,9006,5134
2630185,15,9207,5132
2630186,15,9207,5133
2630187,13,9207,5134
2630188,18,9168,5132
2630189,16,9168,5133
2630190,14,9168,5134
2630191,17,9235,5132
2630192,16,9235,5133
2630193,15,9235,5134
2630194,19,8959,5132
2630195,18,8959,5133
2630196,17,8959,5134
2630197,19,9047,5132
2630198,18,9047,5133
2630199,15,9047,5134
2630200,18,9291,5132
2630201,17,9291,5133
2630202,15,9291,5134
2630203,17,9099,5132
2630204,16,9099,5133
2630205,17,9099,5134
2630206,16,9112,5132
2630207,15,9112,5133
2630208,15,9112,5134
2630209,17,9178,5132
2630210,16,9178,5133
2630211,16,9178,5134
2630212,15,9062,5132
2630213,15,9062,5133
2630214,13,9062,5134
2630215,19,9256,5132
2630216,19,9256,5133
2630217,18,9256,5134
2630218,17,9033,5132
2630219,16,9033,5133
2630220,17,9033,5134
2630221,15,9067,5132
2630222,14,9067,5133
2630223,14,9067,5134
2630224,19,9303,5132
2630225,18,9303,5133
2630226,15,9303,5134
2630227,19,9090,5132
2630228,19,9090,5133
2630229,18,9090,5134
2630230,17,9017,5132
2630231,17,9017,5133
2630232,17,9017,5134
2630233,14,9104,5132
2630234,13,9104,5133
2630235,13,9104,5134
2630236,15,9103,5132
2630237,14,9103,5133
2630238,13,9103,5134
2630239,17,9083,5132
2630240,18,9083,5133
2630241,18,9083,5134
2630242,17,9245,5132
2630243,18,9245,5133
2630244,17,9245,5134
2630245,18,9274,5132
2630246,18,9274,5133
2630247,17,9274,5134
2630248,18,9024,5132
2630249,16,9024,5133
2630250,15,9024,5134
2630251,19,9321,5132
2630252,18,9321,5133
2630253,18,9321,5134
2630254,19,9266,5132
2630255,19,9266,5133
2630256,18,9266,5134
2630257,18,9040,5132
2630258,18,9040,5133
2630259,18,9040,5134
2630260,20,9127,5132
2630261,17,9127,5133
2630262,18,9127,5134
2630263,20,9175,5132
2630264,20,9175,5133
2630265,19,9175,5134
2630266,15,9167,5132
2630267,14,9167,5133
2630268,15,9167,5134
2630269,13,9049,5132
2630270,12,9049,5133
2630271,11,9049,5134
2630272,15,8955,5132
2630273,15,8955,5133
2630274,14,8955,5134
2630275,13,9226,5132
2630276,14,9226,5133
2630277,12,9226,5134
2630278,19,9230,5132
2630279,19,9230,5133
2630280,16,9230,5134
2630281,19,8941,5132
2630282,17,8941,5133
2630283,18,8941,5134
2630284,18,9022,5132
2630285,18,9022,5133
2630286,19,9022,5134
2630287,20,9203,5132
2630288,18,9203,5133
2630289,20,9203,5134
2630290,17,9055,5132
2630291,18,9055,5133
2630292,17,9055,5134
2630293,18,9217,5132
2630294,17,9217,5133
2630295,17,9217,5134
2630296,18,9196,5132
2630297,17,9196,5133
2630298,16,9196,5134
2630299,18,9126,5132
2630300,17,9126,5133
2630301,15,9126,5134
2630302,18,9007,5132
2630303,18,9007,5133
2630304,14,9007,5134
2630305,17,9188,5132
2630306,16,9188,5133
2630307,13,9188,5134
2630308,18,9072,5132
2630309,18,9072,5133
2630310,18,9072,5134
2630311,18,9233,5132
2630312,17,9233,5133
2630313,16,9233,5134
2630314,18,9091,5132
2630315,17,9091,5133
2630316,15,9091,5134
2630317,18,8986,5132
2630318,19,8986,5133
2630319,17,8986,5134
2630320,18,8957,5132
2630321,17,8957,5133
2630322,17,8957,5134
2630323,19,9169,5132
2630324,19,9169,5133
2630325,18,9169,5134
2630326,14,9139,5132
2630327,13,9139,5133
2630328,12,9139,5134
2630329,20,9258,5132
2630330,20,9258,5133
2630331,19,9258,5134
2630332,15,8967,5135
2630333,13,8967,5136
2630334,14,8967,5137
2630335,17,9305,5135
2630336,18,9305,5136
2630337,16,9305,5137
2630338,17,9277,5135
2630339,14,9277,5136
2630340,15,9277,5137
2630341,12,8995,5135
2630342,10,8995,5136
2630343,9,8995,5137
2630344,16,9056,5135
2630345,17,9056,5136
2630346,16,9056,5137
2630347,18,8994,5135
2630348,18,8994,5136
2630349,16,8994,5137
2630350,18,9255,5135
2630351,19,9255,5136
2630352,15,9255,5137
2630353,17,8982,5135
2630354,14,8982,5136
2630355,15,8982,5137
2630356,19,9294,5135
2630357,20,9294,5136
2630358,18,9294,5137
2630359,16,8998,5135
2630360,17,8998,5136
2630361,15,8998,5137
2630362,14,9080,5135
2630363,15,9080,5136
2630364,16,9080,5137
2630365,16,9028,5135
2630366,15,9028,5136
2630367,14,9028,5137
2630368,16,9177,5135
2630369,16,9177,5136
2630370,15,9177,5137
2630371,16,9332,5135
2630372,15,9332,5136
2630373,14,9332,5137
2630374,16,9187,5135
2630375,16,9187,5136
2630376,15,9187,5137
2630377,18,9034,5135
2630378,15,9034,5136
2630379,15,9034,5137
2630380,13,9031,5135
2630381,14,9031,5136
2630382,12,9031,5137
2630383,12,9282,5135
2630384,13,9282,5136
2630385,13,9282,5137
2630386,15,8979,5135
2630387,15,8979,5136
2630388,14,8979,5137
2630389,16,8977,5135
2630390,13,8977,5136
2630391,14,8977,5137
2630392,17,9252,5135
2630393,16,9252,5136
2630394,17,9252,5137
2630395,16,9125,5135
2630396,16,9125,5136
2630397,16,9125,5137
2630398,16,9246,5135
2630399,15,9246,5136
2630400,15,9246,5137
2630401,15,9075,5135
2630402,10,9075,5136
2630403,10,9075,5137
2630404,15,9223,5135
2630405,14,9223,5136
2630406,14,9223,5137
2630407,11,9122,5135
2630408,11,9122,5136
2630409,11,9122,5137
2630410,18,9064,5135
2630411,16,9064,5136
2630412,14,9064,5137
2630413,17,9314,5135
2630414,18,9314,5136
2630415,17,9314,5137
2630416,18,9275,5135
2630417,14,9275,5136
2630418,14,9275,5137
2630419,13,9004,5135
2630420,12,9004,5136
2630421,12,9004,5137
2630422,10,9293,5135
2630423,12,9293,5136
2630424,10,9293,5137
2630425,18,9206,5135
2630426,17,9206,5136
2630427,14,9206,5137
2630428,14,9079,5135
2630429,14,9079,5136
2630430,15,9079,5137
2630431,16,9333,5135
2630432,16,9333,5136
2630433,14,9333,5137
2630434,15,9309,5135
2630435,16,9309,5136
2630436,13,9309,5137
2630437,13,9156,5135
2630438,15,9156,5136
2630439,14,9156,5137
2630440,16,9201,5135
2630441,14,9201,5136
2630442,16,9201,5137
2630443,17,9173,5135
2630444,16,9173,5136
2630445,15,9173,5137
2630446,17,9086,5135
2630447,16,9086,5136
2630448,15,9086,5137
2630449,12,9038,5135
2630450,13,9038,5136
2630451,11,9038,5137
2630452,17,8965,5135
2630453,17,8965,5136
2630454,14,8965,5137
2630455,13,9238,5135
2630456,13,9238,5136
2630457,12,9238,5137
2630458,18,9313,5135
2630459,17,9313,5136
2630460,17,9313,5137
2630461,16,9199,5135
2630462,16,9199,5136
2630463,15,9199,5137
2630464,18,8956,5135
2630465,15,8956,5136
2630466,16,8956,5137
2630467,15,9054,5135
2630468,14,9054,5136
2630469,15,9054,5137
2630470,17,9098,5135
2630471,16,9098,5136
2630472,14,9098,5137
2630473,16,9306,5135
2630474,17,9306,5136
2630475,17,9306,5137
2630476,14,9310,5135
2630477,16,9310,5136
2630478,15,9310,5137
2630479,19,9020,5135
2630480,15,9020,5136
2630481,17,9020,5137
2630482,17,9171,5135
2630483,16,9171,5136
2630484,16,9171,5137
2630485,18,9164,5135
2630486,16,9164,5136
2630487,15,9164,5137
2630488,19,9317,5135
2630489,17,9317,5136
2630490,15,9317,5137
2630491,13,9181,5135
2630492,11,9181,5136
2630493,11,9181,5137
2630494,18,9158,5135
2630495,15,9158,5136
2630496,15,9158,5137
2630497,14,8991,5135
2630498,13,8991,5136
2630499,14,8991,5137
2630500,20,9159,5135
2630501,17,9159,5136
2630502,17,9159,5137
2630503,16,8964,5135
2630504,18,8964,5136
2630505,15,8964,5137
2630506,17,9162,5135
2630507,15,9162,5136
2630508,15,9162,5137
2630509,13,9302,5135
2630510,13,9302,5136
2630511,12,9302,5137
2630512,17,9060,5135
2630513,16,9060,5136
2630514,15,9060,5137
2630515,11,9165,5135
2630516,13,9165,5136
2630517,12,9165,5137
2630518,14,9089,5135
2630519,13,9089,5136
2630520,13,9089,5137
2630521,15,9071,5135
2630522,13,9071,5136
2630523,12,9071,5137
2630524,15,9316,5135
2630525,15,9316,5136
2630526,12,9316,5137
2630527,17,9325,5135
2630528,15,9325,5136
2630529,16,9325,5137
2630530,16,9110,5135
2630531,16,9110,5136
2630532,14,9110,5137
2630533,15,9042,5135
2630534,13,9042,5136
2630535,13,9042,5137
2630536,17,8947,5135
2630537,16,8947,5136
2630538,14,8947,5137
2630539,17,9311,5135
2630540,17,9311,5136
2630541,15,9311,5137
2630542,16,8981,5135
2630543,15,8981,5136
2630544,16,8981,5137
2630545,17,9229,5135
2630546,14,9229,5136
2630547,15,9229,5137
2630548,15,9208,5135
2630549,15,9208,5136
2630550,14,9208,5137
2630551,13,9027,5135
2630552,13,9027,5136
2630553,12,9027,5137
2630554,17,9288,5135
2630555,14,9288,5136
2630556,15,9288,5137
2630557,14,9109,5135
2630558,14,9109,5136
2630559,14,9109,5137
2630560,11,9030,5135
2630561,10,9030,5136
2630562,10,9030,5137
2630563,10,9234,5135
2630564,11,9234,5136
2630565,10,9234,5137
2630566,12,9084,5135
2630567,14,9084,5136
2630568,11,9084,5137
2630569,16,9070,5135
2630570,16,9070,5136
2630571,15,9070,5137
2630572,18,9132,5135
2630573,18,9132,5136
2630574,18,9132,5137
2630575,19,9209,5135
2630576,19,9209,5136
2630577,19,9209,5137
2630578,16,9330,5135
2630579,17,9330,5136
2630580,14,9330,5137
2630581,16,9202,5135
2630582,14,9202,5136
2630583,18,9202,5137
2630584,15,9012,5135
2630585,15,9012,5136
2630586,13,9012,5137
2630587,18,9023,5135
2630588,17,9023,5136
2630589,15,9023,5137
2630590,14,9013,5135
2630591,14,9013,5136
2630592,12,9013,5137
2630593,17,9053,5135
2630594,17,9053,5136
2630595,17,9053,5137
2630596,14,9130,5135
2630597,16,9130,5136
2630598,15,9130,5137
2630599,12,9216,5135
2630600,10,9216,5136
2630601,9,9216,5137
2630602,18,9287,5135
2630603,18,9287,5136
2630604,15,9287,5137
2630605,18,8987,5135
2630606,17,8987,5136
2630607,15,8987,5137
2630608,14,9111,5135
2630609,13,9111,5136
2630610,14,9111,5137
2630611,13,9147,5135
2630612,13,9147,5136
2630613,13,9147,5137
2630614,17,9336,5135
2630615,15,9336,5136
2630616,14,9336,5137
2630617,17,9131,5135
2630618,16,9131,5136
2630619,14,9131,5137
2630620,15,9163,5135
2630621,17,9163,5136
2630622,14,9163,5137
2630623,17,9200,5135
2630624,15,9200,5136
2630625,17,9200,5137
2630626,15,9118,5135
2630627,16,9118,5136
2630628,14,9118,5137
2630629,17,9284,5135
2630630,16,9284,5136
2630631,16,9284,5137
2630632,17,9214,5135
2630633,16,9214,5136
2630634,15,9214,5137
2630635,14,9268,5135
2630636,15,9268,5136
2630637,13,9268,5137
2630638,17,9326,5135
2630639,18,9326,5136
2630640,16,9326,5137
2630641,17,8944,5135
2630642,18,8944,5136
2630643,18,8944,5137
2630644,15,8988,5135
2630645,16,8988,5136
2630646,16,8988,5137
2630647,19,9003,5135
2630648,17,9003,5136
2630649,15,9003,5137
2630650,15,9044,5135
2630651,13,9044,5136
2630652,14,9044,5137
2630653,17,9254,5135
2630654,17,9254,5136
2630655,16,9254,5137
2630656,17,9289,5135
2630657,18,9289,5136
2630658,18,9289,5137
2630659,16,9272,5135
2630660,16,9272,5136
2630661,15,9272,5137
2630662,16,9174,5135
2630663,15,9174,5136
2630664,13,9174,5137
2630665,18,9262,5135
2630666,17,9262,5136
2630667,17,9262,5137
2630668,15,9261,5135
2630669,13,9261,5136
2630670,13,9261,5137
2630671,16,8963,5135
2630672,16,8963,5136
2630673,14,8963,5137
2630674,15,9151,5135
2630675,15,9151,5136
2630676,15,9151,5137
2630677,16,9085,5135
2630678,15,9085,5136
2630679,14,9085,5137
2630680,16,9186,5135
2630681,15,9186,5136
2630682,13,9186,5137
2630683,16,9239,5135
2630684,17,9239,5136
2630685,14,9239,5137
2630686,14,9137,5135
2630687,15,9137,5136
2630688,13,9137,5137
2630689,19,9285,5135
2630690,16,9285,5136
2630691,17,9285,5137
2630692,16,9155,5135
2630693,16,9155,5136
2630694,14,9155,5137
2630695,17,9051,5135
2630696,18,9051,5136
2630697,16,9051,5137
2630698,17,9192,5135
2630699,16,9192,5136
2630700,16,9192,5137
2630701,17,9057,5135
2630702,16,9057,5136
2630703,15,9057,5137
2630704,17,9324,5135
2630705,17,9324,5136
2630706,16,9324,5137
2630707,16,9335,5135
2630708,17,9335,5136
2630709,17,9335,5137
2630710,15,9136,5135
2630711,15,9136,5136
2630712,13,9136,5137
2630713,15,8974,5135
2630714,15,8974,5136
2630715,16,8974,5137
2630716,9,9337,5135
2630717,11,9337,5136
2630718,8,9337,5137
2630719,16,9093,5135
2630720,16,9093,5136
2630721,15,9093,5137
2630722,14,8989,5135
2630723,15,8989,5136
2630724,16,8989,5137
2630725,12,8985,5135
2630726,13,8985,5136
2630727,12,8985,5137
2630728,14,9247,5135
2630729,14,9247,5136
2630730,14,9247,5137
2630731,14,9271,5135
2630732,10,9271,5136
2630733,11,9271,5137
2630734,15,9193,5135
2630735,14,9193,5136
2630736,14,9193,5137
2630737,12,9231,5135
2630738,12,9231,5136
2630739,13,9231,5137
2630740,16,9264,5135
2630741,15,9264,5136
2630742,14,9264,5137
2630743,13,9318,5135
2630744,12,9318,5136
2630745,12,9318,5137
2630746,16,9087,5135
2630747,16,9087,5136
2630748,12,9087,5137
2630749,12,8969,5135
2630750,13,8969,5136
2630751,13,8969,5137
2630752,16,8942,5135
2630753,14,8942,5136
2630754,14,8942,5137
2630755,17,9260,5135
2630756,17,9260,5136
2630757,17,9260,5137
2630758,15,9149,5135
2630759,13,9149,5136
2630760,13,9149,5137
2630761,18,9327,5135
2630762,17,9327,5136
2630763,17,9327,5137
2630764,14,8993,5135
2630765,15,8993,5136
2630766,14,8993,5137
2630767,18,9320,5135
2630768,16,9320,5136
2630769,14,9320,5137
2630770,14,9014,5135
2630771,15,9014,5136
2630772,15,9014,5137
2630773,17,9304,5135
2630774,19,9304,5136
2630775,16,9304,5137
2630776,16,9001,5135
2630777,15,9001,5136
2630778,14,9001,5137
2630779,15,9241,5135
2630780,15,9241,5136
2630781,14,9241,5137
2630782,16,9018,5135
2630783,16,9018,5136
2630784,13,9018,5137
2630785,11,9059,5135
2630786,13,9059,5136
2630787,12,9059,5137
2630788,12,9035,5135
2630789,10,9035,5136
2630790,8,9035,5137
2630791,16,9036,5135
2630792,14,9036,5136
2630793,15,9036,5137
2630794,14,9142,5135
2630795,13,9142,5136
2630796,12,9142,5137
2630797,17,9166,5135
2630798,16,9166,5136
2630799,19,9166,5137
2630800,10,9102,5135
2630801,10,9102,5136
2630802,9,9102,5137
2630803,17,9276,5135
2630804,17,9276,5136
2630805,17,9276,5137
2630806,18,9298,5135
2630807,15,9298,5136
2630808,15,9298,5137
2630809,18,9263,5135
2630810,16,9263,5136
2630811,16,9263,5137
2630812,13,9076,5135
2630813,13,9076,5136
2630814,13,9076,5137
2630815,16,9198,5135
2630816,16,9198,5136
2630817,15,9198,5137
2630818,12,9116,5135
2630819,10,9116,5136
2630820,9,9116,5137
2630821,14,8984,5135
2630822,14,8984,5136
2630823,14,8984,5137
2630824,17,9211,5135
2630825,18,9211,5136
2630826,17,9211,5137
2630827,16,8980,5135
2630828,15,8980,5136
2630829,16,8980,5137
2630830,14,9182,5135
2630831,14,9182,5136
2630832,14,9182,5137
2630833,17,9154,5135
2630834,18,9154,5136
2630835,14,9154,5137
2630836,16,9052,5135
2630837,15,9052,5136
2630838,14,9052,5137
2630839,15,9100,5135
2630840,16,9100,5136
2630841,13,9100,5137
2630842,17,8952,5135
2630843,16,8952,5136
2630844,16,8952,5137
2630845,17,9270,5135
2630846,15,9270,5136
2630847,14,9270,5137
2630848,15,9088,5135
