id,promedio,curso_id,estudiante_id,periodo_id
875036,14.7,135,9012,195
875037,18,135,9023,195
875038,15.6,135,9013,195
875039,16.6,135,9053,195
875040,17.6,135,9130,195
875041,12.6,135,9216,195
875042,17.85,135,9287,195
875043,17,135,8987,195
875044,14.85,135,9111,195
875045,13.5,135,9147,195
875046,16.9,135,9336,195
875047,16.6,135,9131,195
875048,16.6,135,9163,195
875049,18.25,135,9200,195
875050,16.6,135,9118,195
875051,16,135,9284,195
875052,17.35,135,9214,195
875053,13.6,135,9268,195
875054,18.95,135,9326,195
875055,18,135,8944,195
875056,17.25,135,8988,195
875057,19.6,135,9003,195
875058,16.35,135,9044,195
875059,16.6,135,9254,195
875060,19.25,135,9289,195
875061,16.95,135,9272,195
875062,16.5,135,9174,195
875063,17,135,9262,195
875064,16.6,135,9261,195
875065,17,135,8963,195
875066,18.05,135,9151,195
875067,16.7,135,9085,195
875068,16.25,135,9186,195
875069,17,135,9239,195
875070,16.7,135,9137,195
875071,17.85,135,9285,195
875072,16.6,135,9155,195
875073,19,135,9051,195
875074,17.6,135,9192,195
875075,15.6,135,9057,195
875076,18.2,135,9324,195
875077,17.75,135,9335,195
875078,16.85,135,9136,195
875079,15.5,135,8974,195
875080,11.25,135,9337,195
875081,18.5,135,9093,195
875082,15.85,135,8989,195
875083,12.85,135,8985,195
875084,15.8,135,9247,195
875085,13.25,135,9271,195
875086,17.1,135,9193,195
875087,14.85,135,9231,195
875088,14.6,135,9264,195
875089,13.3,135,9318,195
875090,14.85,135,9087,195
875091,13.85,135,8969,195
875092,17.25,135,8942,195
875093,17.85,135,9260,195
875094,17.25,135,9149,195
875095,16.2,135,9327,195
875096,16.85,135,8993,195
875097,18.6,135,9320,195
875098,15.1,135,9014,195
875099,18.6,135,9304,195
875100,17.6,135,9001,195
875101,16.6,135,9241,195
875102,16.6,135,9018,195
875103,12.1,135,9059,195
875104,10.6,135,9035,195
875105,17.6,135,9036,195
875106,14.65,135,9142,195
875107,18.35,135,9166,195
875108,11.35,135,9102,195
875109,16.25,135,9276,195
875110,18.25,135,9298,195
875111,16.65,135,9263,195
875112,13.2,135,9076,195
875113,18.85,135,9198,195
875114,12.2,135,9116,195
875115,15.1,135,8984,195
875116,18,135,9211,195
875117,17.9,135,8980,195
875118,16.2,135,9182,195
875119,17.6,135,9154,195
875120,15.5,135,9052,195
875121,17,135,9100,195
875122,18.5,135,8952,195
875123,14.5,135,9270,195
875124,16.85,135,9088,195
875125,16.2,135,9176,195
875126,15.85,135,8996,195
875127,16.85,135,9242,195
875128,16.2,135,9115,195
875129,15.6,135,9236,195
875130,13.25,135,9123,195
875131,16.25,135,9114,195
875132,16.25,135,9269,195
875133,15.35,135,9000,195
875134,16,135,9144,195
875135,16.25,135,8953,195
875136,17.6,135,9286,195
875137,17.85,135,9213,195
875138,18.6,135,9248,195
875139,16.95,135,9009,195
875140,16.5,135,9048,195
875141,19.25,135,9210,195
875142,18,135,9005,195
875143,16.65,135,9297,195
875144,12.2,135,9152,195
875145,16.3,135,9016,195
875146,17.65,135,9094,195
875147,17.6,135,9074,195
875148,15,135,9250,195
875149,16.35,135,9119,195
875150,14.6,135,9019,195
875151,17.25,135,9249,195
875152,12.5,135,9283,195
875153,15.85,135,9221,195
875154,15.2,135,9278,195
875155,17.35,135,9183,195
875156,12,135,8954,195
875157,15.15,135,9107,195
875158,15.9,135,8968,195
875159,18.7,135,9133,195
875160,18.85,135,9218,195
875161,16.85,135,9113,195
875162,17.55,135,9058,195
875163,18.2,135,9148,195
875164,18.85,135,9232,195
875165,16.6,135,9323,195
875166,15.1,135,9237,195
875167,10.95,135,8949,195
875168,16.85,135,9153,195
875169,16.5,135,9170,195
875170,16.6,135,8970,195
875171,17.85,135,9138,195
875172,19.25,135,9082,195
875173,17.25,135,8999,195
875174,14.25,135,8978,195
875175,16,135,9025,195
875176,18.95,135,9128,195
875177,15,135,9069,195
875178,13,135,9117,195
875179,13.1,135,8966,195
875180,18.65,135,9032,195
875181,16.6,135,9222,195
875182,17.35,135,9011,195
875183,18.6,135,9243,195
875184,15.15,135,9225,195
875185,12.2,135,9106,195
875186,18.85,135,9215,195
875187,20,135,9134,195
875188,16.85,135,9096,195
875189,17.85,135,9296,195
875190,16.6,135,9295,195
875191,17.5,135,9227,195
875192,16.65,135,9280,195
875193,15.9,135,9240,195
875194,19.2,135,8960,195
875195,16.65,135,9185,195
875196,19.25,135,9037,195
875197,15.85,135,9120,195
875198,16.6,135,9050,195
875199,17.25,135,8946,195
875200,15.35,135,9312,195
875201,19.6,135,9179,195
875202,16.25,135,9195,195
875203,16,135,9077,195
875204,17.6,135,9160,195
875205,18.85,135,9334,195
875206,16.6,135,9092,195
875207,15.85,135,9319,195
875208,16.35,135,8983,195
875209,13.9,135,9194,195
875210,11.75,135,9140,195
875211,16.7,135,8992,195
875212,18.25,135,9253,195
875213,12.95,135,9273,195
875214,17.2,135,9061,195
875215,15.25,135,9340,195
875216,13.6,135,9078,195
875217,18.15,135,8972,195
875218,16.5,135,9299,195
875219,11.25,135,9281,195
875220,17.45,135,9002,195
875221,13.85,135,9189,195
875222,13.9,135,9290,195
875223,14.65,135,9315,195
875224,16.75,135,8950,195
875225,17.5,135,9129,195
875226,16.2,135,9008,195
875227,15.95,135,9095,195
875228,14.85,135,9307,195
875229,18.2,135,9338,195
875230,11.85,135,9267,195
875231,13.6,135,9073,195
875232,17.85,135,9041,195
875233,12.6,135,9097,195
875234,16.25,135,8976,195
875235,15,135,9143,195
875236,17.25,135,8961,195
875237,18.95,135,9331,195
875238,16.25,135,9026,195
875239,17.75,135,9322,195
875240,16.35,135,9039,195
875241,17,135,9279,195
875242,16.7,135,9197,195
875243,16.65,135,9145,195
875244,16.6,135,9010,195
875245,18.6,135,8945,195
875246,16.35,135,9329,195
875247,14.6,135,8975,195
875248,17.25,135,9135,195
875249,15.5,135,9204,195
875250,16.85,135,9172,195
875251,17.65,135,9292,195
875252,14.25,135,9063,195
875253,15.15,135,9150,195
875254,13.45,135,9300,195
875255,18.25,135,9121,195
875256,15.5,135,9212,195
875257,18.8,135,8971,195
875258,14.85,135,9081,195
875259,17.65,135,9219,195
875260,18.6,135,8962,195
875261,16.25,135,9328,195
875262,13.2,135,9257,195
875263,17.85,135,9191,195
875264,17.35,135,9228,195
875265,16.2,135,8948,195
875266,15,135,8990,195
875267,15.85,135,9006,195
875268,14.5,135,9207,195
875269,14.6,135,9168,195
875270,15.3,135,9235,195
875271,17.6,135,8959,195
875272,16.85,135,9047,195
875273,16.6,135,9291,195
875274,17.85,135,9099,195
875275,14.2,135,9112,195
875276,14.55,135,9178,195
875277,13.35,135,9062,195
875278,16.85,135,9256,195
875279,15.6,135,9033,195
875280,12.35,135,9067,195
875281,17.65,135,9303,195
875282,17.85,135,9090,195
875283,17.25,135,9017,195
875284,11.45,135,9104,195
875285,13.25,135,9103,195
875286,15.85,135,9083,195
875287,16.6,135,9245,195
875288,16.25,135,9274,195
875289,16.25,135,9024,195
875290,17.6,135,9321,195
875291,17.6,135,9266,195
875292,16.5,135,9040,195
875293,18.5,135,9127,195
875294,19.35,135,9175,195
875295,14.7,135,9167,195
875296,12.6,135,9049,195
875297,13.6,135,8955,195
875298,11.85,135,9226,195
875299,19.65,135,9230,195
875300,16.9,135,8941,195
875301,18.25,135,9022,195
875302,17.85,135,9203,195
875303,17.5,135,9055,195
875304,16.6,135,9217,195
875305,17.45,135,9196,195
875306,16.7,135,9126,195
875307,16.85,135,9007,195
875308,14.6,135,9188,195
875309,18.5,135,9072,195
875310,16.6,135,9233,195
875311,16.6,135,9091,195
875312,17.6,135,8986,195
875313,16.2,135,8957,195
875314,17.55,135,9169,195
875315,13.35,135,9139,195
875316,18.95,135,9258,195
875317,15,136,8967,195
875318,15.2,136,9305,195
875319,18.4,136,9277,195
875320,8.9,136,8995,195
875321,16.3,136,9056,195
875322,15.8,136,8994,195
875323,16.95,136,9255,195
875324,15,136,8982,195
875325,17.6,136,9294,195
875326,13.85,136,8998,195
875327,14.8,136,9080,195
875328,15.85,136,9028,195
875329,17.6,136,9177,195
875330,15.85,136,9332,195
875331,16.55,136,9187,195
875332,16.5,136,9034,195
875333,14.25,136,9031,195
875334,12.75,136,9282,195
875335,15.35,136,8979,195
875336,14.9,136,8977,195
875337,14.35,136,9252,195
875338,15.2,136,9125,195
875339,17.35,136,9246,195
875340,12.4,136,9075,195
875341,13.5,136,9223,195
875342,10.6,136,9122,195
875343,15.75,136,9064,195
875344,16,136,9314,195
875345,15.65,136,9275,195
875346,12.85,136,9004,195
875347,9.6,136,9293,195
875348,17.25,136,9206,195
875349,15.25,136,9079,195
875350,14.85,136,9333,195
875351,15.45,136,9309,195
875352,15.5,136,9156,195
875353,15.95,136,9201,195
875354,17.55,136,9173,195
875355,16.85,136,9086,195
875356,10.95,136,9038,195
875357,15.85,136,8965,195
875358,14,136,9238,195
875359,17.2,136,9313,195
875360,15.05,136,9199,195
875361,16.35,136,8956,195
875362,16.1,136,9054,195
875363,16.6,136,9098,195
875364,15.85,136,9306,195
875365,15.2,136,9310,195
875366,16.6,136,9020,195
875367,18.3,136,9171,195
875368,16.95,136,9164,195
875369,16.85,136,9317,195
875370,11.75,136,9181,195
875371,15.6,136,9158,195
875372,12.5,136,8991,195
875373,18.5,136,9159,195
875374,15.55,136,8964,195
875375,15.35,136,9162,195
875376,11.95,136,9302,195
875377,17,136,9060,195
875378,12.15,136,9165,195
875379,13.85,136,9089,195
875380,12.2,136,9071,195
875381,14.1,136,9316,195
875382,15.85,136,9325,195
875383,15.5,136,9110,195
875384,14.9,136,9042,195
875385,14.4,136,8947,195
875386,16.9,136,9311,195
875387,15.35,136,8981,195
875388,15.6,136,9229,195
875389,14.95,136,9208,195
875390,13,136,9027,195
875391,16.9,136,9288,195
875392,13.85,136,9109,195
875393,11.85,136,9030,195
875394,11.85,136,9234,195
875395,12.75,136,9084,195
875396,16.25,136,9070,195
875397,18.5,136,9132,195
875398,18.25,136,9209,195
875399,16.4,136,9330,195
875400,14.6,136,9202,195
875401,14.1,136,9012,195
875402,15.3,136,9023,195
875403,13,136,9013,195
875404,18.2,136,9053,195
875405,17.2,136,9130,195
875406,11.5,136,9216,195
875407,17.95,136,9287,195
875408,15.6,136,8987,195
875409,13.75,136,9111,195
875410,13,136,9147,195
875411,16,136,9336,195
875412,16.6,136,9131,195
875413,15.2,136,9163,195
875414,17.3,136,9200,195
875415,16.6,136,9118,195
875416,16.95,136,9284,195
875417,15.35,136,9214,195
875418,13.15,136,9268,195
875419,16.85,136,9326,195
875420,17.15,136,8944,195
875421,16.5,136,8988,195
875422,16.85,136,9003,195
875423,14.4,136,9044,195
875424,16.85,136,9254,195
875425,19.75,136,9289,195
875426,14.45,136,9272,195
875427,13.45,136,9174,195
875428,17.7,136,9262,195
875429,15.25,136,9261,195
875430,16.1,136,8963,195
875431,17.2,136,9151,195
875432,14.9,136,9085,195
875433,15.75,136,9186,195
875434,16.1,136,9239,195
875435,15.2,136,9137,195
875436,16.25,136,9285,195
875437,15.45,136,9155,195
875438,17.95,136,9051,195
875439,18.4,136,9192,195
875440,14.9,136,9057,195
875441,16.25,136,9324,195
875442,18,136,9335,195
875443,15,136,9136,195
875444,14.25,136,8974,195
875445,10.6,136,9337,195
875446,17.55,136,9093,195
875447,15.35,136,8989,195
875448,10.85,136,8985,195
875449,13.05,136,9247,195
875450,10.85,136,9271,195
875451,15.05,136,9193,195
875452,12.7,136,9231,195
875453,12.05,136,9264,195
875454,12.05,136,9318,195
875455,13.95,136,9087,195
875456,13.25,136,8969,195
875457,14.2,136,8942,195
875458,17.4,136,9260,195
875459,14.6,136,9149,195
875460,16.2,136,9327,195
875461,14,136,8993,195
875462,16.7,136,9320,195
875463,14.45,136,9014,195
875464,17.25,136,9304,195
875465,15.85,136,9001,195
875466,15.25,136,9241,195
875467,16.75,136,9018,195
875468,11.45,136,9059,195
875469,11.1,136,9035,195
875470,16.9,136,9036,195
875471,14.4,136,9142,195
875472,16.75,136,9166,195
875473,12.1,136,9102,195
875474,15.65,136,9276,195
875475,15.95,136,9298,195
875476,14.85,136,9263,195
875477,13,136,9076,195
875478,16.85,136,9198,195
875479,10.45,136,9116,195
875480,12.7,136,8984,195
875481,18.35,136,9211,195
875482,17,136,8980,195
875483,15.85,136,9182,195
875484,15.8,136,9154,195
875485,14.45,136,9052,195
875486,16,136,9100,195
875487,16.6,136,8952,195
875488,13.8,136,9270,195
875489,14.8,136,9088,195
875490,16.2,136,9176,195
875491,16.6,136,8996,195
875492,14.8,136,9242,195
875493,16.25,136,9115,195
875494,14.35,136,9236,195
875495,12.5,136,9123,195
875496,16.25,136,9114,195
875497,14.95,136,9269,195
875498,12.6,136,9000,195
875499,15.2,136,9144,195
875500,16.05,136,8953,195
875501,15.5,136,9286,195
875502,16.75,136,9213,195
875503,18.5,136,9248,195
875504,15.5,136,9009,195
875505,15.35,136,9048,195
875506,17.85,136,9210,195
875507,15.9,136,9005,195
875508,16.55,136,9297,195
875509,12.6,136,9152,195
875510,15.35,136,9016,195
875511,17.25,136,9094,195
875512,16,136,9074,195
875513,14.4,136,9250,195
875514,15.95,136,9119,195
875515,11.85,136,9019,195
875516,15.6,136,9249,195
875517,12.25,136,9283,195
875518,14.85,136,9221,195
875519,13.1,136,9278,195
875520,16.6,136,9183,195
875521,10.1,136,8954,195
875522,14.9,136,9107,195
875523,16,136,8968,195
875524,17.25,136,9133,195
875525,15.9,136,9218,195
875526,15.2,136,9113,195
875527,16.95,136,9058,195
875528,16.5,136,9148,195
875529,16.95,136,9232,195
875530,14.25,136,9323,195
875531,14.25,136,9237,195
875532,10.6,136,8949,195
875533,15.45,136,9153,195
875534,15.7,136,9170,195
875535,16.25,136,8970,195
875536,17.65,136,9138,195
875537,18.65,136,9082,195
875538,18.75,136,8999,195
875539,13.25,136,8978,195
875540,14.8,136,9025,195
875541,15.85,136,9128,195
875542,14,136,9069,195
875543,11,136,9117,195
875544,10.9,136,8966,195
875545,17.25,136,9032,195
875546,16.2,136,9222,195
875547,16.2,136,9011,195
875548,19,136,9243,195
875549,12.05,136,9225,195
875550,10.35,136,9106,195
875551,17.2,136,9215,195
875552,16.7,136,9134,195
875553,16.25,136,9096,195
875554,15.8,136,9296,195
875555,15.8,136,9295,195
875556,15.65,136,9227,195
875557,14.6,136,9280,195
875558,14.5,136,9240,195
875559,17.2,136,8960,195
875560,15.85,136,9185,195
875561,19.2,136,9037,195
875562,15.9,136,9120,195
875563,14.75,136,9050,195
875564,16.2,136,8946,195
875565,15,136,9312,195
875566,19.25,136,9179,195
875567,15.25,136,9195,195
875568,16,136,9077,195
875569,16.75,136,9160,195
875570,15.85,136,9334,195
875571,15.25,136,9092,195
875572,14.5,136,9319,195
875573,15.25,136,8983,195
875574,11.3,136,9194,195
875575,11.45,136,9140,195
875576,16.25,136,8992,195
875577,17.15,136,9253,195
875578,10.7,136,9273,195
875579,16.2,136,9061,195
875580,14,136,9340,195
875581,12.75,136,9078,195
875582,16.2,136,8972,195
875583,16,136,9299,195
875584,11.1,136,9281,195
875585,17.8,136,9002,195
875586,13.9,136,9189,195
875587,12.3,136,9290,195
875588,13,136,9315,195
875589,16.85,136,8950,195
875590,16.5,136,9129,195
875591,15,136,9008,195
875592,16.35,136,9095,195
875593,14.25,136,9307,195
875594,18.35,136,9338,195
875595,11.75,136,9267,195
875596,14,136,9073,195
875597,18.45,136,9041,195
875598,8.85,136,9097,195
875599,13.4,136,8976,195
875600,13.65,136,9143,195
875601,15.3,136,8961,195
875602,16.95,136,9331,195
875603,15.2,136,9026,195
875604,17.6,136,9322,195
875605,15.8,136,9039,195
875606,16.65,136,9279,195
875607,16.55,136,9197,195
875608,15.95,136,9145,195
875609,14.2,136,9010,195
875610,18,136,8945,195
875611,16,136,9329,195
875612,13.1,136,8975,195
875613,15.05,136,9135,195
875614,14.05,136,9204,195
875615,16.8,136,9172,195
875616,15.1,136,9292,195
875617,14.85,136,9063,195
875618,14,136,9150,195
875619,13.1,136,9300,195
875620,18,136,9121,195
875621,14.9,136,9212,195
875622,16.85,136,8971,195
875623,13.6,136,9081,195
875624,17.9,136,9219,195
875625,16.6,136,8962,195
875626,15.85,136,9328,195
875627,13.35,136,9257,195
875628,15.7,136,9191,195
875629,15.1,136,9228,195
875630,16.85,136,8948,195
875631,14.9,136,8990,195
875632,14.6,136,9006,195
875633,12.3,136,9207,195
875634,13.1,136,9168,195
875635,15.35,136,9235,195
875636,15.85,136,8959,195
875637,15.6,136,9047,195
875638,15.6,136,9291,195
875639,15.45,136,9099,195
875640,13.85,136,9112,195
875641,14.9,136,9178,195
875642,12.45,136,9062,195
875643,16.5,136,9256,195
875644,15,136,9033,195
875645,12.25,136,9067,195
875646,15.6,136,9303,195
875647,16.75,136,9090,195
875648,15.1,136,9017,195
875649,11.85,136,9104,195
875650,12.4,136,9103,195
875651,14.6,136,9083,195
875652,15.1,136,9245,195
875653,15.85,136,9274,195
875654,14.95,136,9024,195
875655,17.65,136,9321,195
875656,16.75,136,9266,195
875657,16,136,9040,195
875658,17.6,136,9127,195
875659,17.2,136,9175,195
875660,13.6,136,9167,195
875661,10.15,136,9049,195
875662,12.5,136,8955,195
875663,9.45,136,9226,195
875664,17.6,136,9230,195
875665,17.15,136,8941,195
875666,15.85,136,9022,195
875667,17.2,136,9203,195
875668,16.1,136,9055,195
875669,15.7,136,9217,195
875670,15.85,136,9196,195
875671,15.85,136,9126,195
875672,15,136,9007,195
875673,15,136,9188,195
875674,17.6,136,9072,195
875675,15.2,136,9233,195
875676,15.25,136,9091,195
875677,15.35,136,8986,195
875678,15.9,136,8957,195
875679,16.55,136,9169,195
875680,11.85,136,9139,195
875681,16.45,136,9258,195
875682,17.25,137,8967,195
875683,18.6,137,9305,195
875684,19.25,137,9277,195
875685,12.6,137,8995,195
875686,19.25,137,9056,195
875687,18.85,137,8994,195
875688,19.25,137,9255,195
875689,17.25,137,8982,195
875690,19.6,137,9294,195
875691,18.25,137,8998,195
875692,17.85,137,9080,195
875693,18.6,137,9028,195
875694,19.6,137,9177,195
875695,18.45,137,9332,195
875696,17.6,137,9187,195
875697,19.2,137,9034,195
875698,16.6,137,9031,195
875699,16.4,137,9282,195
875700,17.45,137,8979,195
875701,17,137,8977,195
875702,16.85,137,9252,195
875703,18.6,137,9125,195
875704,18.6,137,9246,195
875705,14.2,137,9075,195
875706,18,137,9223,195
875707,14.6,137,9122,195
875708,18.25,137,9064,195
875709,18.45,137,9314,195
875710,17.25,137,9275,195
875711,14.85,137,9004,195
875712,12.2,137,9293,195
875713,19,137,9206,195
875714,18.25,137,9079,195
875715,18.5,137,9333,195
875716,18.2,137,9309,195
875717,17,137,9156,195
875718,17.85,137,9201,195
875719,19.6,137,9173,195
875720,18.85,137,9086,195
875721,14.2,137,9038,195
875722,18.6,137,8965,195
875723,16.85,137,9238,195
875724,19.6,137,9313,195
875725,18.25,137,9199,195
875726,18.25,137,8956,195
875727,18.6,137,9054,195
875728,18,137,9098,195
875729,19.6,137,9306,195
875730,18.6,137,9310,195
875731,19.6,137,9020,195
875732,19.6,137,9171,195
875733,19.6,137,9164,195
875734,19.6,137,9317,195
875735,14.6,137,9181,195
875736,18.45,137,9158,195
875737,15.6,137,8991,195
875738,19.6,137,9159,195
875739,18.5,137,8964,195
875740,18.25,137,9162,195
875741,16.2,137,9302,195
875742,17.6,137,9060,195
875743,13.85,137,9165,195
875744,15.85,137,9089,195
875745,15,137,9071,195
875746,16.85,137,9316,195
875747,17.85,137,9325,195
875748,18,137,9110,195
875749,17.35,137,9042,195
875750,16.25,137,8947,195
875751,18.6,137,9311,195
875752,18.2,137,8981,195
875753,18.95,137,9229,195
875754,18.5,137,9208,195
875755,15.35,137,9027,195
875756,19.2,137,9288,195
875757,16.6,137,9109,195
875758,11.85,137,9030,195
875759,15.25,137,9234,195
875760,14.85,137,9084,195
875761,18.4,137,9070,195
875762,19.6,137,9132,195
875763,20,137,9209,195
875764,17.85,137,9330,195
875765,17.25,137,9202,195
875766,16.85,137,9012,195
875767,17.6,137,9023,195
875768,15.85,137,9013,195
875769,18.85,137,9053,195
875770,18.65,137,9130,195
875771,13.2,137,9216,195
875772,20,137,9287,195
875773,19,137,8987,195
875774,16.25,137,9111,195
875775,14.85,137,9147,195
875776,17.85,137,9336,195
875777,18.2,137,9131,195
875778,17.25,137,9163,195
875779,19.2,137,9200,195
875780,18.5,137,9118,195
875781,18.5,137,9284,195
875782,19.25,137,9214,195
875783,15.6,137,9268,195
875784,19.25,137,9326,195
875785,19.6,137,8944,195
875786,18.6,137,8988,195
875787,19.25,137,9003,195
875788,17.2,137,9044,195
875789,17.85,137,9254,195
875790,20,137,9289,195
875791,18.35,137,9272,195
875792,16.2,137,9174,195
875793,19.25,137,9262,195
875794,18.25,137,9261,195
875795,16.5,137,8963,195
875796,19.2,137,9151,195
875797,18.95,137,9085,195
875798,18.85,137,9186,195
875799,18.85,137,9239,195
875800,18.6,137,9137,195
875801,19.6,137,9285,195
875802,17.6,137,9155,195
875803,19.6,137,9051,195
875804,20,137,9192,195
875805,17.25,137,9057,195
875806,19,137,9324,195
875807,19,137,9335,195
875808,18.35,137,9136,195
875809,17.85,137,8974,195
875810,12.95,137,9337,195
875811,19.25,137,9093,195
875812,17.45,137,8989,195
875813,14.25,137,8985,195
875814,16.6,137,9247,195
875815,16.45,137,9271,195
875816,17.6,137,9193,195
875817,15.6,137,9231,195
875818,16.85,137,9264,195
875819,15.5,137,9318,195
875820,18.25,137,9087,195
875821,15.6,137,8969,195
875822,17.25,137,8942,195
875823,20,137,9260,195
875824,17.6,137,9149,195
875825,18.6,137,9327,195
875826,15.85,137,8993,195
875827,20,137,9320,195
875828,16.6,137,9014,195
875829,18.6,137,9304,195
875830,17.9,137,9001,195
875831,17.85,137,9241,195
875832,17.6,137,9018,195
875833,13.85,137,9059,195
875834,13.5,137,9035,195
875835,19.6,137,9036,195
875836,17.4,137,9142,195
875837,19.6,137,9166,195
875838,13.25,137,9102,195
875839,17.85,137,9276,195
875840,17.6,137,9298,195
875841,18.9,137,9263,195
875842,15.25,137,9076,195
875843,19.25,137,9198,195
875844,13.35,137,9116,195
875845,17.1,137,8984,195
875846,19.25,137,9211,195
875847,18.85,137,8980,195
875848,16.6,137,9182,195
875849,19.25,137,9154,195
875850,17,137,9052,195
875851,18.25,137,9100,195
875852,20,137,8952,195
875853,17.6,137,9270,195
875854,18,137,9088,195
875855,18.6,137,9176,195
875856,19,137,8996,195
875857,19.25,137,9242,195
875858,18.6,137,9115,195
875859,15.25,137,9236,195
875860,14.45,137,9123,195
875861,18.2,137,9114,195
875862,18.2,137,9269,195
875863,15.35,137,9000,195
875864,17.25,137,9144,195
875865,18.2,137,8953,195
875866,18.35,137,9286,195
875867,19.6,137,9213,195
875868,19.2,137,9248,195
875869,17.6,137,9009,195
875870,17.25,137,9048,195
875871,20,137,9210,195
875872,17.85,137,9005,195
875873,18.7,137,9297,195
875874,14.5,137,9152,195
875875,17.6,137,9016,195
875876,18.85,137,9094,195
875877,18.5,137,9074,195
875878,16.35,137,9250,195
875879,17.25,137,9119,195
875880,15.45,137,9019,195
875881,19.25,137,9249,195
875882,13.5,137,9283,195
875883,16.85,137,9221,195
875884,15.6,137,9278,195
875885,19.2,137,9183,195
875886,13.25,137,8954,195
875887,18,137,9107,195
875888,17.85,137,8968,195
875889,19.65,137,9133,195
875890,19.6,137,9218,195
875891,17.6,137,9113,195
875892,18.6,137,9058,195
875893,18.95,137,9148,195
875894,19.6,137,9232,195
875895,18.25,137,9323,195
875896,16.75,137,9237,195
875897,13.6,137,8949,195
875898,17.6,137,9153,195
875899,18.2,137,9170,195
875900,19.25,137,8970,195
875901,19.25,137,9138,195
875902,19.6,137,9082,195
875903,20,137,8999,195
875904,16.25,137,8978,195
875905,19.25,137,9025,195
875906,19.35,137,9128,195
875907,16.25,137,9069,195
875908,14.6,137,9117,195
875909,14.25,137,8966,195
875910,19,137,9032,195
875911,18.45,137,9222,195
875912,17.25,137,9011,195
875913,19.6,137,9243,195
875914,15.85,137,9225,195
875915,13.6,137,9106,195
875916,19.6,137,9215,195
875917,20,137,9134,195
875918,20,137,9096,195
875919,20,137,9296,195
875920,17.95,137,9295,195
875921,19.6,137,9227,195
875922,16.25,137,9280,195
875923,17.85,137,9240,195
875924,19.6,137,8960,195
875925,18.85,137,9185,195
875926,20,137,9037,195
875927,17.35,137,9120,195
875928,18,137,9050,195
875929,17.5,137,8946,195
875930,16.5,137,9312,195
875931,19.25,137,9179,195
875932,18.25,137,9195,195
875933,17.6,137,9077,195
875934,19,137,9160,195
875935,20,137,9334,195
875936,18.4,137,9092,195
875937,18,137,9319,195
875938,17.6,137,8983,195
875939,14.35,137,9194,195
875940,13.35,137,9140,195
875941,18.6,137,8992,195
875942,18.85,137,9253,195
875943,14.25,137,9273,195
875944,18.6,137,9061,195
875945,17.25,137,9340,195
875946,15.6,137,9078,195
875947,19,137,8972,195
875948,17.6,137,9299,195
875949,14.6,137,9281,195
875950,18.85,137,9002,195
875951,16.6,137,9189,195
875952,15,137,9290,195
875953,15.95,137,9315,195
875954,19.6,137,8950,195
875955,18.6,137,9129,195
875956,16.2,137,9008,195
875957,16.6,137,9095,195
875958,16.25,137,9307,195
875959,19.6,137,9338,195
875960,15,137,9267,195
875961,16.6,137,9073,195
875962,20,137,9041,195
875963,13.6,137,9097,195
875964,17.25,137,8976,195
875965,15.6,137,9143,195
875966,17.6,137,8961,195
875967,19,137,9331,195
875968,17.85,137,9026,195
875969,18.6,137,9322,195
875970,18.25,137,9039,195
875971,19,137,9279,195
875972,19.25,137,9197,195
875973,17.85,137,9145,195
875974,17.65,137,9010,195
875975,19.6,137,8945,195
875976,18.25,137,9329,195
875977,16.85,137,8975,195
875978,19.35,137,9135,195
875979,16.85,137,9204,195
875980,18.25,137,9172,195
875981,16.85,137,9292,195
875982,16.6,137,9063,195
875983,15.65,137,9150,195
875984,15.6,137,9300,195
875985,19.6,137,9121,195
875986,17,137,9212,195
875987,19.25,137,8971,195
875988,14.6,137,9081,195
875989,20,137,9219,195
875990,20,137,8962,195
875991,17.2,137,9328,195
875992,15.6,137,9257,195
875993,18.65,137,9191,195
875994,18,137,9228,195
875995,17.6,137,8948,195
875996,18.25,137,8990,195
875997,17.6,137,9006,195
875998,16,137,9207,195
875999,16.75,137,9168,195
876000,17.25,137,9235,195
876001,18.6,137,8959,195
876002,17.25,137,9047,195
876003,17.2,137,9291,195
876004,18.65,137,9099,195
876005,17.25,137,9112,195
876006,18,137,9178,195
876007,15.5,137,9062,195
876008,18.5,137,9256,195
876009,18,137,9033,195
876010,14.6,137,9067,195
876011,18.6,137,9303,195
876012,19.6,137,9090,195
876013,18.25,137,9017,195
876014,13.85,137,9104,195
876015,14.6,137,9103,195
876016,18.2,137,9083,195
876017,18,137,9245,195
876018,19,137,9274,195
876019,17.85,137,9024,195
876020,18.6,137,9321,195
876021,19.4,137,9266,195
876022,19.6,137,9040,195
876023,20,137,9127,195
876024,20,137,9175,195
876025,16.6,137,9167,195
876026,13.5,137,9049,195
876027,13.95,137,8955,195
876028,12.6,137,9226,195
876029,19.2,137,9230,195
876030,18.95,137,8941,195
876031,19.6,137,9022,195
876032,20,137,9203,195
876033,19,137,9055,195
876034,19.25,137,9217,195
876035,18.6,137,9196,195
876036,18,137,9126,195
876037,18.6,137,9007,195
876038,16.25,137,9188,195
876039,20,137,9072,195
876040,18.85,137,9233,195
876041,17.25,137,9091,195
876042,18.6,137,8986,195
876043,18,137,8957,195
876044,19.6,137,9169,195
876045,14.85,137,9139,195
876046,20,137,9258,195
876047,17.6,138,8967,195
876048,18.2,138,9305,195
876049,18,138,9277,195
