id,monto,fecha,concepto,comprobante,estudiante_id
122713,420,2025-04-02,Pensión Escolar - Marzo 2025,B001-2025039034,9034
122714,420,2025-04-18,Pensión Escolar - Abril 2025,B001-2025049034,9034
122715,420,2025-05-23,Pensión Escolar - Mayo 2025,B001-2025059034,9034
122716,420,2025-06-27,Pensión Escolar - Junio 2025,B001-2025069034,9034
122717,420,2025-08-26,Pensión Escolar - Agosto 2025,B001-2025089034,9034
122718,420,2025-09-23,Pensión Escolar - Setiembre 2025,B001-2025099034,9034
122719,420,2025-10-31,Pensión Escolar - Octubre 2025,B001-2025109034,9034
122720,420,2025-11-21,Pensión Escolar - Noviembre 2025,B001-2025119034,9034
122721,420,2025-12-22,Pensión Escolar - Diciembre 2025,B001-2025129034,9034
122722,420,2025-03-18,Pensión Escolar - Marzo 2025,B001-2025039228,9228
122723,420,2025-04-23,Pensión Escolar - Abril 2025,B001-2025049228,9228
122724,420,2025-05-19,Pensión Escolar - Mayo 2025,B001-2025059228,9228
122725,420,2025-06-30,Pensión Escolar - Junio 2025,B001-2025069228,9228
122726,420,2025-07-23,Pensión Escolar - Julio 2025,B001-2025079228,9228
122727,420,2025-08-20,Pensión Escolar - Agosto 2025,B001-2025089228,9228
122728,420,2025-09-30,Pensión Escolar - Setiembre 2025,B001-2025099228,9228
122729,420,2025-10-20,Pensión Escolar - Octubre 2025,B001-2025109228,9228
122730,420,2025-11-19,Pensión Escolar - Noviembre 2025,B001-2025119228,9228
122731,420,2026-01-01,Pensión Escolar - Diciembre 2025,B001-2025129228,9228
122732,420,2025-03-25,Pensión Escolar - Marzo 2025,B001-2025039200,9200
122733,420,2025-04-25,Pensión Escolar - Abril 2025,B001-2025049200,9200
122734,420,2025-05-20,Pensión Escolar - Mayo 2025,B001-2025059200,9200
122735,420,2025-06-27,Pensión Escolar - Junio 2025,B001-2025069200,9200
122736,420,2025-07-30,Pensión Escolar - Julio 2025,B001-2025079200,9200
122737,420,2025-08-22,Pensión Escolar - Agosto 2025,B001-2025089200,9200
122738,420,2025-10-01,Pensión Escolar - Setiembre 2025,B001-2025099200,9200
122739,420,2025-10-28,Pensión Escolar - Octubre 2025,B001-2025109200,9200
122740,420,2025-11-24,Pensión Escolar - Noviembre 2025,B001-2025119200,9200
122741,420,2025-12-19,Pensión Escolar - Diciembre 2025,B001-2025129200,9200
122742,420,2025-03-18,Pensión Escolar - Marzo 2025,B001-2025039285,9285
122743,420,2025-04-21,Pensión Escolar - Abril 2025,B001-2025049285,9285
122744,420,2025-05-19,Pensión Escolar - Mayo 2025,B001-2025059285,9285
122745,420,2025-06-26,Pensión Escolar - Junio 2025,B001-2025069285,9285
122746,420,2025-07-25,Pensión Escolar - Julio 2025,B001-2025079285,9285
122747,420,2025-08-22,Pensión Escolar - Agosto 2025,B001-2025089285,9285
122748,420,2025-09-26,Pensión Escolar - Setiembre 2025,B001-2025099285,9285
122749,420,2025-10-23,Pensión Escolar - Octubre 2025,B001-2025109285,9285
122750,420,2025-11-25,Pensión Escolar - Noviembre 2025,B001-2025119285,9285
122751,420,2025-12-29,Pensión Escolar - Diciembre 2025,B001-2025129285,9285
122752,420,2025-03-20,Pensión Escolar - Marzo 2025,B001-2025038986,8986
122753,420,2025-04-18,Pensión Escolar - Abril 2025,B001-2025048986,8986
122754,420,2025-06-27,Pensión Escolar - Junio 2025,B001-2025068986,8986
122755,420,2025-07-18,Pensión Escolar - Julio 2025,B001-2025078986,8986
122756,420,2025-08-19,Pensión Escolar - Agosto 2025,B001-2025088986,8986
122757,420,2025-09-18,Pensión Escolar - Setiembre 2025,B001-2025098986,8986
122758,420,2025-10-22,Pensión Escolar - Octubre 2025,B001-2025108986,8986
122759,420,2025-11-21,Pensión Escolar - Noviembre 2025,B001-2025118986,8986
122760,420,2025-12-22,Pensión Escolar - Diciembre 2025,B001-2025128986,8986
122761,420,2025-03-21,Pensión Escolar - Marzo 2025,B001-2025039054,9054
122762,420,2025-04-22,Pensión Escolar - Abril 2025,B001-2025049054,9054
122763,420,2025-05-22,Pensión Escolar - Mayo 2025,B001-2025059054,9054
122764,420,2025-06-26,Pensión Escolar - Junio 2025,B001-2025069054,9054
122765,420,2025-07-28,Pensión Escolar - Julio 2025,B001-2025079054,9054
122766,420,2025-08-18,Pensión Escolar - Agosto 2025,B001-2025089054,9054
122767,420,2025-10-02,Pensión Escolar - Setiembre 2025,B001-2025099054,9054
122768,420,2025-10-31,Pensión Escolar - Octubre 2025,B001-2025109054,9054
122769,420,2025-11-21,Pensión Escolar - Noviembre 2025,B001-2025119054,9054
122770,420,2025-12-25,Pensión Escolar - Diciembre 2025,B001-2025129054,9054
122771,420,2025-03-20,Pensión Escolar - Marzo 2025,B001-2025039281,9281
122772,420,2025-04-30,Pensión Escolar - Abril 2025,B001-2025049281,9281
122773,420,2025-05-26,Pensión Escolar - Mayo 2025,B001-2025059281,9281
122774,420,2025-06-26,Pensión Escolar - Junio 2025,B001-2025069281,9281
122775,420,2025-07-18,Pensión Escolar - Julio 2025,B001-2025079281,9281
122776,420,2025-08-29,Pensión Escolar - Agosto 2025,B001-2025089281,9281
122777,420,2025-09-30,Pensión Escolar - Setiembre 2025,B001-2025099281,9281
122778,420,2025-10-31,Pensión Escolar - Octubre 2025,B001-2025109281,9281
122779,420,2025-12-24,Pensión Escolar - Diciembre 2025,B001-2025129281,9281
122780,420,2025-03-21,Pensión Escolar - Marzo 2025,B001-2025038961,8961
122781,420,2025-05-02,Pensión Escolar - Abril 2025,B001-2025048961,8961
122782,420,2025-05-20,Pensión Escolar - Mayo 2025,B001-2025058961,8961
122783,420,2025-06-27,Pensión Escolar - Junio 2025,B001-2025068961,8961
122784,420,2025-07-30,Pensión Escolar - Julio 2025,B001-2025078961,8961
122785,420,2025-08-29,Pensión Escolar - Agosto 2025,B001-2025088961,8961
122786,420,2025-09-18,Pensión Escolar - Setiembre 2025,B001-2025098961,8961
122787,420,2025-10-17,Pensión Escolar - Octubre 2025,B001-2025108961,8961
122788,420,2025-11-20,Pensión Escolar - Noviembre 2025,B001-2025118961,8961
122789,420,2025-12-18,Pensión Escolar - Diciembre 2025,B001-2025128961,8961
122790,420,2025-04-01,Pensión Escolar - Marzo 2025,B001-2025039099,9099
122791,420,2025-04-24,Pensión Escolar - Abril 2025,B001-2025049099,9099
122792,420,2025-05-19,Pensión Escolar - Mayo 2025,B001-2025059099,9099
122793,420,2025-06-25,Pensión Escolar - Junio 2025,B001-2025069099,9099
122794,420,2025-07-22,Pensión Escolar - Julio 2025,B001-2025079099,9099
122795,420,2025-08-22,Pensión Escolar - Agosto 2025,B001-2025089099,9099
122796,420,2025-09-22,Pensión Escolar - Setiembre 2025,B001-2025099099,9099
122797,420,2025-10-30,Pensión Escolar - Octubre 2025,B001-2025109099,9099
122798,420,2025-11-20,Pensión Escolar - Noviembre 2025,B001-2025119099,9099
122799,420,2026-01-02,Pensión Escolar - Diciembre 2025,B001-2025129099,9099
122800,420,2025-04-01,Pensión Escolar - Marzo 2025,B001-2025039013,9013
122801,420,2025-04-18,Pensión Escolar - Abril 2025,B001-2025049013,9013
122802,420,2025-05-16,Pensión Escolar - Mayo 2025,B001-2025059013,9013
122803,420,2025-06-30,Pensión Escolar - Junio 2025,B001-2025069013,9013
122804,420,2025-07-23,Pensión Escolar - Julio 2025,B001-2025079013,9013
122805,420,2025-08-19,Pensión Escolar - Agosto 2025,B001-2025089013,9013
122806,420,2025-10-03,Pensión Escolar - Setiembre 2025,B001-2025099013,9013
122807,420,2025-10-23,Pensión Escolar - Octubre 2025,B001-2025109013,9013
122808,420,2025-11-28,Pensión Escolar - Noviembre 2025,B001-2025119013,9013
122809,420,2025-12-23,Pensión Escolar - Diciembre 2025,B001-2025129013,9013
122810,420,2025-03-18,Pensión Escolar - Marzo 2025,B001-2025039105,9105
122811,420,2025-04-24,Pensión Escolar - Abril 2025,B001-2025049105,9105
122812,420,2025-05-30,Pensión Escolar - Mayo 2025,B001-2025059105,9105
122813,420,2025-06-19,Pensión Escolar - Junio 2025,B001-2025069105,9105
122814,420,2025-07-18,Pensión Escolar - Julio 2025,B001-2025079105,9105
122815,420,2025-08-22,Pensión Escolar - Agosto 2025,B001-2025089105,9105
122816,420,2025-09-23,Pensión Escolar - Setiembre 2025,B001-2025099105,9105
122817,420,2025-10-24,Pensión Escolar - Octubre 2025,B001-2025109105,9105
122818,420,2025-11-20,Pensión Escolar - Noviembre 2025,B001-2025119105,9105
122819,420,2025-12-31,Pensión Escolar - Diciembre 2025,B001-2025129105,9105
122820,420,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025039038,9038
122821,420,2025-05-02,Pensión Escolar - Abril 2025,B001-2025049038,9038
122822,420,2025-05-23,Pensión Escolar - Mayo 2025,B001-2025059038,9038
122823,420,2025-07-02,Pensión Escolar - Junio 2025,B001-2025069038,9038
122824,420,2025-07-18,Pensión Escolar - Julio 2025,B001-2025079038,9038
122825,420,2025-08-28,Pensión Escolar - Agosto 2025,B001-2025089038,9038
122826,420,2025-10-03,Pensión Escolar - Setiembre 2025,B001-2025099038,9038
122827,420,2025-10-28,Pensión Escolar - Octubre 2025,B001-2025109038,9038
122828,420,2025-11-26,Pensión Escolar - Noviembre 2025,B001-2025119038,9038
122829,420,2025-12-19,Pensión Escolar - Diciembre 2025,B001-2025129038,9038
122830,420,2025-03-21,Pensión Escolar - Marzo 2025,B001-2025038966,8966
122831,420,2025-04-24,Pensión Escolar - Abril 2025,B001-2025048966,8966
122832,420,2025-05-20,Pensión Escolar - Mayo 2025,B001-2025058966,8966
122833,420,2025-06-27,Pensión Escolar - Junio 2025,B001-2025068966,8966
122834,420,2025-07-23,Pensión Escolar - Julio 2025,B001-2025078966,8966
122835,420,2025-08-18,Pensión Escolar - Agosto 2025,B001-2025088966,8966
122836,420,2025-09-26,Pensión Escolar - Setiembre 2025,B001-2025098966,8966
122837,420,2025-10-28,Pensión Escolar - Octubre 2025,B001-2025108966,8966
122838,420,2025-11-19,Pensión Escolar - Noviembre 2025,B001-2025118966,8966
122839,420,2026-01-02,Pensión Escolar - Diciembre 2025,B001-2025128966,8966
122840,420,2025-03-19,Pensión Escolar - Marzo 2025,B001-2025039121,9121
122841,420,2025-04-18,Pensión Escolar - Abril 2025,B001-2025049121,9121
122842,420,2025-05-30,Pensión Escolar - Mayo 2025,B001-2025059121,9121
122843,420,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069121,9121
122844,420,2025-07-23,Pensión Escolar - Julio 2025,B001-2025079121,9121
122845,420,2025-08-22,Pensión Escolar - Agosto 2025,B001-2025089121,9121
122846,420,2025-10-03,Pensión Escolar - Setiembre 2025,B001-2025099121,9121
122847,420,2025-10-24,Pensión Escolar - Octubre 2025,B001-2025109121,9121
122848,420,2025-11-25,Pensión Escolar - Noviembre 2025,B001-2025119121,9121
122849,420,2026-01-02,Pensión Escolar - Diciembre 2025,B001-2025129121,9121
122850,420,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025039139,9139
122851,420,2025-04-30,Pensión Escolar - Abril 2025,B001-2025049139,9139
122852,420,2025-05-22,Pensión Escolar - Mayo 2025,B001-2025059139,9139
122853,420,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069139,9139
122854,420,2025-07-29,Pensión Escolar - Julio 2025,B001-2025079139,9139
122855,420,2025-08-21,Pensión Escolar - Agosto 2025,B001-2025089139,9139
122856,420,2025-09-26,Pensión Escolar - Setiembre 2025,B001-2025099139,9139
122857,420,2025-10-23,Pensión Escolar - Octubre 2025,B001-2025109139,9139
122858,420,2025-12-03,Pensión Escolar - Noviembre 2025,B001-2025119139,9139
122859,420,2025-12-30,Pensión Escolar - Diciembre 2025,B001-2025129139,9139
122860,420,2025-03-20,Pensión Escolar - Marzo 2025,B001-2025039335,9335
122861,420,2025-04-18,Pensión Escolar - Abril 2025,B001-2025049335,9335
122862,420,2025-05-21,Pensión Escolar - Mayo 2025,B001-2025059335,9335
122863,420,2025-06-27,Pensión Escolar - Junio 2025,B001-2025069335,9335
122864,420,2025-07-25,Pensión Escolar - Julio 2025,B001-2025079335,9335
122865,420,2025-08-25,Pensión Escolar - Agosto 2025,B001-2025089335,9335
122866,420,2025-09-22,Pensión Escolar - Setiembre 2025,B001-2025099335,9335
122867,420,2025-10-22,Pensión Escolar - Octubre 2025,B001-2025109335,9335
122868,420,2025-11-21,Pensión Escolar - Noviembre 2025,B001-2025119335,9335
122869,420,2025-12-26,Pensión Escolar - Diciembre 2025,B001-2025129335,9335
122870,420,2025-03-20,Pensión Escolar - Marzo 2025,B001-2025039243,9243
122871,420,2025-05-02,Pensión Escolar - Abril 2025,B001-2025049243,9243
122872,420,2025-05-28,Pensión Escolar - Mayo 2025,B001-2025059243,9243
122873,420,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069243,9243
122874,420,2025-07-21,Pensión Escolar - Julio 2025,B001-2025079243,9243
122875,420,2025-09-01,Pensión Escolar - Agosto 2025,B001-2025089243,9243
122876,420,2025-09-19,Pensión Escolar - Setiembre 2025,B001-2025099243,9243
122877,420,2025-10-23,Pensión Escolar - Octubre 2025,B001-2025109243,9243
122878,420,2025-11-25,Pensión Escolar - Noviembre 2025,B001-2025119243,9243
122879,420,2025-12-23,Pensión Escolar - Diciembre 2025,B001-2025129243,9243
122880,420,2025-03-31,Pensión Escolar - Marzo 2025,B001-2025039213,9213
122881,420,2025-04-28,Pensión Escolar - Abril 2025,B001-2025049213,9213
122882,420,2025-05-29,Pensión Escolar - Mayo 2025,B001-2025059213,9213
122883,420,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069213,9213
122884,420,2025-07-29,Pensión Escolar - Julio 2025,B001-2025079213,9213
122885,420,2025-08-18,Pensión Escolar - Agosto 2025,B001-2025089213,9213
122886,420,2025-10-01,Pensión Escolar - Setiembre 2025,B001-2025099213,9213
122887,420,2025-10-20,Pensión Escolar - Octubre 2025,B001-2025109213,9213
122888,420,2025-11-18,Pensión Escolar - Noviembre 2025,B001-2025119213,9213
122889,420,2025-12-23,Pensión Escolar - Diciembre 2025,B001-2025129213,9213
122890,420,2025-03-31,Pensión Escolar - Marzo 2025,B001-2025039267,9267
122891,420,2025-04-24,Pensión Escolar - Abril 2025,B001-2025049267,9267
122892,420,2025-05-28,Pensión Escolar - Mayo 2025,B001-2025059267,9267
122893,420,2025-06-18,Pensión Escolar - Junio 2025,B001-2025069267,9267
122894,420,2025-08-01,Pensión Escolar - Julio 2025,B001-2025079267,9267
122895,420,2025-08-20,Pensión Escolar - Agosto 2025,B001-2025089267,9267
122896,420,2025-09-30,Pensión Escolar - Setiembre 2025,B001-2025099267,9267
122897,420,2025-10-21,Pensión Escolar - Octubre 2025,B001-2025109267,9267
122898,420,2025-12-01,Pensión Escolar - Noviembre 2025,B001-2025119267,9267
122899,420,2025-12-31,Pensión Escolar - Diciembre 2025,B001-2025129267,9267
122900,420,2025-03-21,Pensión Escolar - Marzo 2025,B001-2025038987,8987
122901,420,2025-04-18,Pensión Escolar - Abril 2025,B001-2025048987,8987
122902,420,2025-05-21,Pensión Escolar - Mayo 2025,B001-2025058987,8987
122903,420,2025-06-27,Pensión Escolar - Junio 2025,B001-2025068987,8987
122904,420,2025-07-22,Pensión Escolar - Julio 2025,B001-2025078987,8987
122905,420,2025-08-25,Pensión Escolar - Agosto 2025,B001-2025088987,8987
122906,420,2025-10-03,Pensión Escolar - Setiembre 2025,B001-2025098987,8987
122907,420,2025-10-31,Pensión Escolar - Octubre 2025,B001-2025108987,8987
122908,420,2025-11-21,Pensión Escolar - Noviembre 2025,B001-2025118987,8987
122909,420,2025-12-25,Pensión Escolar - Diciembre 2025,B001-2025128987,8987
122910,420,2025-03-20,Pensión Escolar - Marzo 2025,B001-2025039236,9236
122911,420,2025-04-22,Pensión Escolar - Abril 2025,B001-2025049236,9236
122912,420,2025-05-23,Pensión Escolar - Mayo 2025,B001-2025059236,9236
122913,420,2025-06-25,Pensión Escolar - Junio 2025,B001-2025069236,9236
122914,420,2025-07-18,Pensión Escolar - Julio 2025,B001-2025079236,9236
122915,420,2025-08-19,Pensión Escolar - Agosto 2025,B001-2025089236,9236
122916,420,2025-09-25,Pensión Escolar - Setiembre 2025,B001-2025099236,9236
122917,420,2025-10-17,Pensión Escolar - Octubre 2025,B001-2025109236,9236
122918,420,2025-11-20,Pensión Escolar - Noviembre 2025,B001-2025119236,9236
122919,420,2025-12-31,Pensión Escolar - Diciembre 2025,B001-2025129236,9236
122920,420,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025039037,9037
122921,420,2025-04-22,Pensión Escolar - Abril 2025,B001-2025049037,9037
122922,420,2025-05-23,Pensión Escolar - Mayo 2025,B001-2025059037,9037
122923,420,2025-06-24,Pensión Escolar - Junio 2025,B001-2025069037,9037
122924,420,2025-07-23,Pensión Escolar - Julio 2025,B001-2025079037,9037
122925,420,2025-08-29,Pensión Escolar - Agosto 2025,B001-2025089037,9037
122926,420,2025-09-22,Pensión Escolar - Setiembre 2025,B001-2025099037,9037
122927,420,2025-10-31,Pensión Escolar - Octubre 2025,B001-2025109037,9037
122928,420,2025-12-01,Pensión Escolar - Noviembre 2025,B001-2025119037,9037
122929,420,2025-12-29,Pensión Escolar - Diciembre 2025,B001-2025129037,9037
122930,420,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025039239,9239
122931,420,2025-04-29,Pensión Escolar - Abril 2025,B001-2025049239,9239
122932,420,2025-05-23,Pensión Escolar - Mayo 2025,B001-2025059239,9239
122933,420,2025-06-24,Pensión Escolar - Junio 2025,B001-2025069239,9239
122934,420,2025-07-23,Pensión Escolar - Julio 2025,B001-2025079239,9239
122935,420,2025-08-29,Pensión Escolar - Agosto 2025,B001-2025089239,9239
122936,420,2025-09-24,Pensión Escolar - Setiembre 2025,B001-2025099239,9239
122937,420,2025-10-28,Pensión Escolar - Octubre 2025,B001-2025109239,9239
122938,420,2025-11-20,Pensión Escolar - Noviembre 2025,B001-2025119239,9239
122939,420,2025-12-25,Pensión Escolar - Diciembre 2025,B001-2025129239,9239
122940,420,2025-04-02,Pensión Escolar - Marzo 2025,B001-2025039036,9036
122941,420,2025-04-21,Pensión Escolar - Abril 2025,B001-2025049036,9036
122942,420,2025-05-27,Pensión Escolar - Mayo 2025,B001-2025059036,9036
122943,420,2025-06-27,Pensión Escolar - Junio 2025,B001-2025069036,9036
122944,420,2025-07-18,Pensión Escolar - Julio 2025,B001-2025079036,9036
122945,420,2025-08-19,Pensión Escolar - Agosto 2025,B001-2025089036,9036
122946,420,2025-09-25,Pensión Escolar - Setiembre 2025,B001-2025099036,9036
122947,420,2025-10-31,Pensión Escolar - Octubre 2025,B001-2025109036,9036
122948,420,2025-11-25,Pensión Escolar - Noviembre 2025,B001-2025119036,9036
122949,420,2025-12-18,Pensión Escolar - Diciembre 2025,B001-2025129036,9036
122950,420,2025-03-31,Pensión Escolar - Marzo 2025,B001-2025039087,9087
122951,420,2025-05-02,Pensión Escolar - Abril 2025,B001-2025049087,9087
122952,420,2025-05-23,Pensión Escolar - Mayo 2025,B001-2025059087,9087
122953,420,2025-07-01,Pensión Escolar - Junio 2025,B001-2025069087,9087
122954,420,2025-07-25,Pensión Escolar - Julio 2025,B001-2025079087,9087
122955,420,2025-08-22,Pensión Escolar - Agosto 2025,B001-2025089087,9087
122956,420,2025-09-25,Pensión Escolar - Setiembre 2025,B001-2025099087,9087
122957,420,2025-10-24,Pensión Escolar - Octubre 2025,B001-2025109087,9087
122958,420,2025-11-25,Pensión Escolar - Noviembre 2025,B001-2025119087,9087
122959,420,2025-12-19,Pensión Escolar - Diciembre 2025,B001-2025129087,9087
122960,420,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025038948,8948
122961,420,2025-04-25,Pensión Escolar - Abril 2025,B001-2025048948,8948
122962,420,2025-05-30,Pensión Escolar - Mayo 2025,B001-2025058948,8948
122963,420,2025-07-03,Pensión Escolar - Junio 2025,B001-2025068948,8948
122964,420,2025-07-29,Pensión Escolar - Julio 2025,B001-2025078948,8948
122965,420,2025-08-19,Pensión Escolar - Agosto 2025,B001-2025088948,8948
122966,420,2025-09-19,Pensión Escolar - Setiembre 2025,B001-2025098948,8948
122967,420,2025-10-31,Pensión Escolar - Octubre 2025,B001-2025108948,8948
122968,420,2025-11-28,Pensión Escolar - Noviembre 2025,B001-2025118948,8948
122969,420,2025-12-19,Pensión Escolar - Diciembre 2025,B001-2025128948,8948
122970,420,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025039201,9201
122971,420,2025-04-24,Pensión Escolar - Abril 2025,B001-2025049201,9201
122972,420,2025-05-22,Pensión Escolar - Mayo 2025,B001-2025059201,9201
122973,420,2025-06-30,Pensión Escolar - Junio 2025,B001-2025069201,9201
122974,420,2025-07-28,Pensión Escolar - Julio 2025,B001-2025079201,9201
122975,420,2025-08-18,Pensión Escolar - Agosto 2025,B001-2025089201,9201
122976,420,2025-10-01,Pensión Escolar - Setiembre 2025,B001-2025099201,9201
122977,420,2025-10-20,Pensión Escolar - Octubre 2025,B001-2025109201,9201
122978,420,2025-12-02,Pensión Escolar - Noviembre 2025,B001-2025119201,9201
122979,420,2025-12-23,Pensión Escolar - Diciembre 2025,B001-2025129201,9201
122980,420,2025-03-28,Pensión Escolar - Marzo 2025,B001-2025039083,9083
122981,420,2025-04-21,Pensión Escolar - Abril 2025,B001-2025049083,9083
122982,420,2025-05-30,Pensión Escolar - Mayo 2025,B001-2025059083,9083
122983,420,2025-06-18,Pensión Escolar - Junio 2025,B001-2025069083,9083
122984,420,2025-07-22,Pensión Escolar - Julio 2025,B001-2025079083,9083
122985,420,2025-09-02,Pensión Escolar - Agosto 2025,B001-2025089083,9083
122986,420,2025-09-22,Pensión Escolar - Setiembre 2025,B001-2025099083,9083
122987,420,2025-10-17,Pensión Escolar - Octubre 2025,B001-2025109083,9083
122988,420,2025-11-28,Pensión Escolar - Noviembre 2025,B001-2025119083,9083
122989,420,2025-12-29,Pensión Escolar - Diciembre 2025,B001-2025129083,9083
122990,420,2025-03-24,Pensión Escolar - Marzo 2025,B001-2025039057,9057
122991,420,2025-04-28,Pensión Escolar - Abril 2025,B001-2025049057,9057
122992,420,2025-05-19,Pensión Escolar - Mayo 2025,B001-2025059057,9057
122993,420,2025-06-20,Pensión Escolar - Junio 2025,B001-2025069057,9057
122994,420,2025-07-22,Pensión Escolar - Julio 2025,B001-2025079057,9057
122995,420,2025-09-02,Pensión Escolar - Agosto 2025,B001-2025089057,9057
122996,420,2025-09-26,Pensión Escolar - Setiembre 2025,B001-2025099057,9057
122997,420,2025-10-24,Pensión Escolar - Octubre 2025,B001-2025109057,9057
122998,420,2025-11-25,Pensión Escolar - Noviembre 2025,B001-2025119057,9057
122999,420,2025-12-26,Pensión Escolar - Diciembre 2025,B001-2025129057,9057
123000,350,2026-04-01,Pensión Escolar - Marzo 2026,B001-2026038967,8967
123001,350,2026-05-01,Pensión Escolar - Abril 2026,B001-2026048967,8967
123002,350,2026-05-27,Pensión Escolar - Mayo 2026,B001-2026058967,8967
123003,350,2026-07-31,Pensión Escolar - Julio 2026,B001-2026078967,8967
123004,350,2026-03-24,Pensión Escolar - Marzo 2026,B001-2026039305,9305
123005,350,2026-04-23,Pensión Escolar - Abril 2026,B001-2026049305,9305
123006,350,2026-05-19,Pensión Escolar - Mayo 2026,B001-2026059305,9305
123007,350,2026-06-22,Pensión Escolar - Junio 2026,B001-2026069305,9305
123008,350,2026-04-21,Pensión Escolar - Abril 2026,B001-2026049277,9277
123009,350,2026-05-22,Pensión Escolar - Mayo 2026,B001-2026059277,9277
123010,350,2026-06-22,Pensión Escolar - Junio 2026,B001-2026069277,9277
123011,350,2026-03-19,Pensión Escolar - Marzo 2026,B001-2026038995,8995
123012,350,2026-04-29,Pensión Escolar - Abril 2026,B001-2026048995,8995
123013,350,2026-05-29,Pensión Escolar - Mayo 2026,B001-2026058995,8995
123014,350,2026-06-18,Pensión Escolar - Junio 2026,B001-2026068995,8995
123015,350,2026-03-20,Pensión Escolar - Marzo 2026,B001-2026039056,9056
123016,350,2026-04-27,Pensión Escolar - Abril 2026,B001-2026049056,9056
123017,350,2026-05-28,Pensión Escolar - Mayo 2026,B001-2026059056,9056
123018,350,2026-06-24,Pensión Escolar - Junio 2026,B001-2026069056,9056
123019,350,2026-07-31,Pensión Escolar - Julio 2026,B001-2026079056,9056
123020,350,2026-03-31,Pensión Escolar - Marzo 2026,B001-2026038994,8994
123021,350,2026-05-01,Pensión Escolar - Abril 2026,B001-2026048994,8994
123022,350,2026-05-29,Pensión Escolar - Mayo 2026,B001-2026058994,8994
123023,350,2026-07-02,Pensión Escolar - Junio 2026,B001-2026068994,8994
123024,350,2026-07-17,Pensión Escolar - Julio 2026,B001-2026078994,8994
123025,350,2026-03-23,Pensión Escolar - Marzo 2026,B001-2026039255,9255
123026,350,2026-05-01,Pensión Escolar - Abril 2026,B001-2026049255,9255
123027,350,2026-05-28,Pensión Escolar - Mayo 2026,B001-2026059255,9255
123028,350,2026-06-25,Pensión Escolar - Junio 2026,B001-2026069255,9255
123029,350,2026-07-24,Pensión Escolar - Julio 2026,B001-2026079255,9255
123030,350,2026-04-30,Pensión Escolar - Abril 2026,B001-2026048982,8982
123031,350,2026-05-25,Pensión Escolar - Mayo 2026,B001-2026058982,8982
123032,350,2026-06-26,Pensión Escolar - Junio 2026,B001-2026068982,8982
123033,350,2026-04-02,Pensión Escolar - Marzo 2026,B001-2026039294,9294
123034,350,2026-04-22,Pensión Escolar - Abril 2026,B001-2026049294,9294
123035,350,2026-05-20,Pensión Escolar - Mayo 2026,B001-2026059294,9294
123036,350,2026-06-19,Pensión Escolar - Junio 2026,B001-2026069294,9294
123037,350,2026-03-27,Pensión Escolar - Marzo 2026,B001-2026038998,8998
123038,350,2026-05-01,Pensión Escolar - Abril 2026,B001-2026048998,8998
123039,350,2026-05-22,Pensión Escolar - Mayo 2026,B001-2026058998,8998
123040,350,2026-07-01,Pensión Escolar - Junio 2026,B001-2026068998,8998
123041,350,2026-05-01,Pensión Escolar - Abril 2026,B001-2026049080,9080
123042,350,2026-05-22,Pensión Escolar - Mayo 2026,B001-2026059080,9080
123043,350,2026-06-19,Pensión Escolar - Junio 2026,B001-2026069080,9080
123044,350,2026-07-31,Pensión Escolar - Julio 2026,B001-2026079080,9080
123045,350,2026-03-18,Pensión Escolar - Marzo 2026,B001-2026039028,9028
123046,350,2026-04-22,Pensión Escolar - Abril 2026,B001-2026049028,9028
123047,350,2026-06-01,Pensión Escolar - Mayo 2026,B001-2026059028,9028
123048,350,2026-06-25,Pensión Escolar - Junio 2026,B001-2026069028,9028
123049,350,2026-03-27,Pensión Escolar - Marzo 2026,B001-2026039177,9177
123050,350,2026-04-22,Pensión Escolar - Abril 2026,B001-2026049177,9177
123051,350,2026-06-02,Pensión Escolar - Mayo 2026,B001-2026059177,9177
123052,350,2026-06-19,Pensión Escolar - Junio 2026,B001-2026069177,9177
123053,350,2026-03-31,Pensión Escolar - Marzo 2026,B001-2026039332,9332
123054,350,2026-04-21,Pensión Escolar - Abril 2026,B001-2026049332,9332
123055,350,2026-05-19,Pensión Escolar - Mayo 2026,B001-2026059332,9332
123056,350,2026-04-01,Pensión Escolar - Marzo 2026,B001-2026039187,9187
123057,350,2026-04-20,Pensión Escolar - Abril 2026,B001-2026049187,9187
123058,350,2026-05-29,Pensión Escolar - Mayo 2026,B001-2026059187,9187
123059,350,2026-06-26,Pensión Escolar - Junio 2026,B001-2026069187,9187
123060,350,2026-03-30,Pensión Escolar - Marzo 2026,B001-2026039034,9034
123061,350,2026-04-29,Pensión Escolar - Abril 2026,B001-2026049034,9034
123062,350,2026-05-19,Pensión Escolar - Mayo 2026,B001-2026059034,9034
