id,periodo,monto,estado,estudiante_id
171205,Marzo 2025,420,Pagado,9083
171206,Abril 2025,420,Pagado,9083
171207,Mayo 2025,420,Pagado,9083
171208,Junio 2025,420,Pagado,9083
171209,Julio 2025,420,Pagado,9083
171210,Agosto 2025,420,Pagado,9083
171211,Setiembre 2025,420,Pagado,9083
171212,Octubre 2025,420,Pagado,9083
171213,Noviembre 2025,420,Pagado,9083
171214,Diciembre 2025,420,Pagado,9083
171215,Marzo 2025,420,Pagado,9057
171216,Abril 2025,420,Pagado,9057
171217,Mayo 2025,420,Pagado,9057
171218,Junio 2025,420,Pagado,9057
171219,Julio 2025,420,Pagado,9057
171220,Agosto 2025,420,Pagado,9057
171221,Setiembre 2025,420,Pagado,9057
171222,Octubre 2025,420,Pagado,9057
171223,Noviembre 2025,420,Pagado,9057
171224,Diciembre 2025,420,Pagado,9057
171225,Marzo 2026,350,Pagado,8967
171226,Abril 2026,350,Pagado,8967
171227,Mayo 2026,350,Pagado,8967
171228,Junio 2026,350,Vencido,8967
171229,Julio 2026,350,Pagado,8967
171230,Marzo 2026,350,Pagado,9305
171231,Abril 2026,350,Pagado,9305
171232,Mayo 2026,350,Pagado,9305
171233,Junio 2026,350,Pagado,9305
171234,Julio 2026,350,Pendiente,9305
171235,Marzo 2026,350,Vencido,9277
171236,Abril 2026,350,Pagado,9277
171237,Mayo 2026,350,Pagado,9277
171238,Junio 2026,350,Pagado,9277
171239,Julio 2026,350,Pendiente,9277
171240,Marzo 2026,350,Pagado,8995
171241,Abril 2026,350,Pagado,8995
171242,Mayo 2026,350,Pagado,8995
171243,Junio 2026,350,Pagado,8995
171244,Julio 2026,350,Pendiente,8995
171245,Marzo 2026,350,Pagado,9056
171246,Abril 2026,350,Pagado,9056
171247,Mayo 2026,350,Pagado,9056
171248,Junio 2026,350,Pagado,9056
171249,Julio 2026,350,Pagado,9056
171250,Marzo 2026,350,Pagado,8994
171251,Abril 2026,350,Pagado,8994
171252,Mayo 2026,350,Pagado,8994
171253,Junio 2026,350,Pagado,8994
171254,Julio 2026,350,Pagado,8994
171255,Marzo 2026,350,Pagado,9255
171256,Abril 2026,350,Pagado,9255
171257,Mayo 2026,350,Pagado,9255
171258,Junio 2026,350,Pagado,9255
171259,Julio 2026,350,Pagado,9255
171260,Marzo 2026,350,Vencido,8982
171261,Abril 2026,350,Pagado,8982
171262,Mayo 2026,350,Pagado,8982
171263,Junio 2026,350,Pagado,8982
171264,Julio 2026,350,Pendiente,8982
171265,Marzo 2026,350,Pagado,9294
171266,Abril 2026,350,Pagado,9294
171267,Mayo 2026,350,Pagado,9294
171268,Junio 2026,350,Pagado,9294
171269,Julio 2026,350,Pendiente,9294
171270,Marzo 2026,350,Pagado,8998
171271,Abril 2026,350,Pagado,8998
171272,Mayo 2026,350,Pagado,8998
171273,Junio 2026,350,Pagado,8998
171274,Julio 2026,350,Pendiente,8998
171275,Marzo 2026,350,Vencido,9080
171276,Abril 2026,350,Pagado,9080
171277,Mayo 2026,350,Pagado,9080
171278,Junio 2026,350,Pagado,9080
171279,Julio 2026,350,Pagado,9080
171280,Marzo 2026,350,Pagado,9028
171281,Abril 2026,350,Pagado,9028
171282,Mayo 2026,350,Pagado,9028
171283,Junio 2026,350,Pagado,9028
171284,Julio 2026,350,Pendiente,9028
171285,Marzo 2026,350,Pagado,9177
171286,Abril 2026,350,Pagado,9177
171287,Mayo 2026,350,Pagado,9177
171288,Junio 2026,350,Pagado,9177
171289,Julio 2026,350,Pendiente,9177
171290,Marzo 2026,350,Pagado,9332
171291,Abril 2026,350,Pagado,9332
171292,Mayo 2026,350,Pagado,9332
171293,Junio 2026,350,Vencido,9332
171294,Julio 2026,350,Pendiente,9332
171295,Marzo 2026,350,Pagado,9187
171296,Abril 2026,350,Pagado,9187
171297,Mayo 2026,350,Pagado,9187
171298,Junio 2026,350,Pagado,9187
171299,Julio 2026,350,Pendiente,9187
171300,Marzo 2026,350,Pagado,9034
171301,Abril 2026,350,Pagado,9034
171302,Mayo 2026,350,Pagado,9034
171303,Junio 2026,350,Pagado,9034
171304,Julio 2026,350,Pendiente,9034
171305,Marzo 2026,350,Pagado,9031
171306,Abril 2026,350,Pagado,9031
171307,Mayo 2026,350,Pagado,9031
171308,Junio 2026,350,Vencido,9031
171309,Julio 2026,350,Pagado,9031
171310,Marzo 2026,350,Pagado,9282
171311,Abril 2026,350,Vencido,9282
171312,Mayo 2026,350,Vencido,9282
171313,Junio 2026,350,Pagado,9282
171314,Julio 2026,350,Pagado,9282
171315,Marzo 2026,350,Pagado,8979
171316,Abril 2026,350,Pagado,8979
171317,Mayo 2026,350,Pagado,8979
171318,Junio 2026,350,Vencido,8979
171319,Julio 2026,350,Pendiente,8979
171320,Marzo 2026,350,Pagado,8977
171321,Abril 2026,350,Pagado,8977
171322,Mayo 2026,350,Pagado,8977
171323,Junio 2026,350,Pagado,8977
171324,Julio 2026,350,Pendiente,8977
171325,Marzo 2026,350,Pagado,9252
171326,Abril 2026,350,Pagado,9252
171327,Mayo 2026,350,Pagado,9252
171328,Junio 2026,350,Pagado,9252
171329,Julio 2026,350,Pagado,9252
171330,Marzo 2026,350,Pagado,9125
171331,Abril 2026,350,Pagado,9125
171332,Mayo 2026,350,Pagado,9125
171333,Junio 2026,350,Pagado,9125
171334,Julio 2026,350,Pagado,9125
171335,Marzo 2026,350,Pagado,9246
171336,Abril 2026,350,Pagado,9246
171337,Mayo 2026,350,Pagado,9246
171338,Junio 2026,350,Pagado,9246
171339,Julio 2026,350,Pagado,9246
171340,Marzo 2026,350,Pagado,9075
171341,Abril 2026,350,Pagado,9075
171342,Mayo 2026,350,Pagado,9075
171343,Junio 2026,350,Vencido,9075
171344,Julio 2026,350,Pagado,9075
171345,Marzo 2026,350,Pagado,9223
171346,Abril 2026,350,Pagado,9223
171347,Mayo 2026,350,Pagado,9223
171348,Junio 2026,350,Pagado,9223
171349,Julio 2026,350,Pendiente,9223
171350,Marzo 2026,350,Pagado,9122
171351,Abril 2026,350,Pagado,9122
171352,Mayo 2026,350,Pagado,9122
171353,Junio 2026,350,Pagado,9122
171354,Julio 2026,350,Pendiente,9122
171355,Marzo 2026,350,Pagado,9064
171356,Abril 2026,350,Pagado,9064
171357,Mayo 2026,350,Pagado,9064
171358,Junio 2026,350,Pagado,9064
171359,Julio 2026,350,Pendiente,9064
171360,Marzo 2026,350,Pagado,9314
171361,Abril 2026,350,Pagado,9314
171362,Mayo 2026,350,Pagado,9314
171363,Junio 2026,350,Pagado,9314
171364,Julio 2026,350,Pendiente,9314
171365,Marzo 2026,350,Pagado,9275
171366,Abril 2026,350,Pagado,9275
171367,Mayo 2026,350,Pagado,9275
171368,Junio 2026,350,Pagado,9275
171369,Julio 2026,350,Pagado,9275
171370,Marzo 2026,350,Pagado,9004
171371,Abril 2026,350,Pagado,9004
171372,Mayo 2026,350,Pagado,9004
171373,Junio 2026,350,Pagado,9004
171374,Julio 2026,350,Pagado,9004
171375,Marzo 2026,350,Pagado,9293
171376,Abril 2026,350,Vencido,9293
171377,Mayo 2026,350,Pagado,9293
171378,Junio 2026,350,Pagado,9293
171379,Julio 2026,350,Pendiente,9293
171380,Marzo 2026,350,Vencido,9206
171381,Abril 2026,350,Vencido,9206
171382,Mayo 2026,350,Pagado,9206
171383,Junio 2026,350,Pagado,9206
171384,Julio 2026,350,Pendiente,9206
171385,Marzo 2026,350,Pagado,9079
171386,Abril 2026,350,Vencido,9079
171387,Mayo 2026,350,Pagado,9079
171388,Junio 2026,350,Pagado,9079
171389,Julio 2026,350,Pagado,9079
171390,Marzo 2026,350,Pagado,9333
171391,Abril 2026,350,Pagado,9333
171392,Mayo 2026,350,Pagado,9333
171393,Junio 2026,350,Pagado,9333
171394,Julio 2026,350,Pagado,9333
171395,Marzo 2026,350,Pagado,9309
171396,Abril 2026,350,Pagado,9309
171397,Mayo 2026,350,Pagado,9309
171398,Junio 2026,350,Pagado,9309
171399,Julio 2026,350,Pendiente,9309
171400,Marzo 2026,350,Vencido,9156
171401,Abril 2026,350,Pagado,9156
171402,Mayo 2026,350,Pagado,9156
171403,Junio 2026,350,Pagado,9156
171404,Julio 2026,350,Pendiente,9156
171405,Marzo 2026,350,Pagado,9201
171406,Abril 2026,350,Pagado,9201
171407,Mayo 2026,350,Pagado,9201
171408,Junio 2026,350,Pagado,9201
171409,Julio 2026,350,Pendiente,9201
171410,Marzo 2026,350,Pagado,9173
171411,Abril 2026,350,Pagado,9173
171412,Mayo 2026,350,Pagado,9173
171413,Junio 2026,350,Pagado,9173
171414,Julio 2026,350,Pendiente,9173
171415,Marzo 2026,350,Pagado,9086
171416,Abril 2026,350,Pagado,9086
171417,Mayo 2026,350,Pagado,9086
171418,Junio 2026,350,Pagado,9086
171419,Julio 2026,350,Pendiente,9086
171420,Marzo 2026,350,Pagado,9038
171421,Abril 2026,350,Pagado,9038
171422,Mayo 2026,350,Pagado,9038
171423,Junio 2026,350,Pagado,9038
171424,Julio 2026,350,Pendiente,9038
171425,Marzo 2026,350,Vencido,8965
171426,Abril 2026,350,Pagado,8965
171427,Mayo 2026,350,Pagado,8965
171428,Junio 2026,350,Vencido,8965
171429,Julio 2026,350,Pagado,8965
171430,Marzo 2026,350,Pagado,9238
171431,Abril 2026,350,Pagado,9238
171432,Mayo 2026,350,Pagado,9238
171433,Junio 2026,350,Pagado,9238
171434,Julio 2026,350,Pendiente,9238
171435,Marzo 2026,350,Pagado,9313
171436,Abril 2026,350,Pagado,9313
171437,Mayo 2026,350,Pagado,9313
171438,Junio 2026,350,Pagado,9313
171439,Julio 2026,350,Pagado,9313
171440,Marzo 2026,350,Pagado,9199
171441,Abril 2026,350,Pagado,9199
171442,Mayo 2026,350,Pagado,9199
171443,Junio 2026,350,Pagado,9199
171444,Julio 2026,350,Pagado,9199
171445,Marzo 2026,350,Pagado,8956
171446,Abril 2026,350,Pagado,8956
171447,Mayo 2026,350,Pagado,8956
171448,Junio 2026,350,Vencido,8956
171449,Julio 2026,350,Pendiente,8956
171450,Marzo 2026,350,Pagado,9054
171451,Abril 2026,350,Pagado,9054
171452,Mayo 2026,350,Pagado,9054
171453,Junio 2026,350,Pagado,9054
171454,Julio 2026,350,Pendiente,9054
171455,Marzo 2026,350,Pagado,9098
171456,Abril 2026,350,Pagado,9098
171457,Mayo 2026,350,Pagado,9098
171458,Junio 2026,350,Pagado,9098
171459,Julio 2026,350,Pagado,9098
171460,Marzo 2026,350,Pagado,9306
171461,Abril 2026,350,Pagado,9306
171462,Mayo 2026,350,Pagado,9306
171463,Junio 2026,350,Pagado,9306
171464,Julio 2026,350,Pagado,9306
171465,Marzo 2026,350,Pagado,9310
171466,Abril 2026,350,Pagado,9310
171467,Mayo 2026,350,Pagado,9310
171468,Junio 2026,350,Pagado,9310
171469,Julio 2026,350,Pendiente,9310
171470,Marzo 2026,350,Pagado,9020
171471,Abril 2026,350,Pagado,9020
171472,Mayo 2026,350,Pagado,9020
171473,Junio 2026,350,Pagado,9020
171474,Julio 2026,350,Pendiente,9020
171475,Marzo 2026,350,Vencido,9171
171476,Abril 2026,350,Pagado,9171
171477,Mayo 2026,350,Pagado,9171
171478,Junio 2026,350,Pagado,9171
171479,Julio 2026,350,Pendiente,9171
171480,Marzo 2026,350,Pagado,9164
171481,Abril 2026,350,Pagado,9164
171482,Mayo 2026,350,Pagado,9164
171483,Junio 2026,350,Pagado,9164
171484,Julio 2026,350,Pendiente,9164
171485,Marzo 2026,350,Pagado,9317
171486,Abril 2026,350,Pagado,9317
171487,Mayo 2026,350,Pagado,9317
171488,Junio 2026,350,Pagado,9317
171489,Julio 2026,350,Pagado,9317
171490,Marzo 2026,350,Pagado,9181
171491,Abril 2026,350,Pagado,9181
171492,Mayo 2026,350,Pagado,9181
171493,Junio 2026,350,Pagado,9181
171494,Julio 2026,350,Pendiente,9181
171495,Marzo 2026,350,Pagado,9158
171496,Abril 2026,350,Pagado,9158
171497,Mayo 2026,350,Pagado,9158
171498,Junio 2026,350,Pagado,9158
171499,Julio 2026,350,Pagado,9158
171500,Marzo 2026,350,Pagado,8991
171501,Abril 2026,350,Pagado,8991
171502,Mayo 2026,350,Pagado,8991
171503,Junio 2026,350,Pagado,8991
171504,Julio 2026,350,Pagado,8991
171505,Marzo 2026,350,Pagado,9159
171506,Abril 2026,350,Pagado,9159
171507,Mayo 2026,350,Pagado,9159
171508,Junio 2026,350,Vencido,9159
171509,Julio 2026,350,Pendiente,9159
171510,Marzo 2026,350,Pagado,8964
171511,Abril 2026,350,Pagado,8964
171512,Mayo 2026,350,Pagado,8964
171513,Junio 2026,350,Pagado,8964
171514,Julio 2026,350,Pagado,8964
171515,Marzo 2026,350,Pagado,9162
171516,Abril 2026,350,Pagado,9162
171517,Mayo 2026,350,Pagado,9162
171518,Junio 2026,350,Pagado,9162
171519,Julio 2026,350,Pagado,9162
171520,Marzo 2026,350,Pagado,9302
171521,Abril 2026,350,Pagado,9302
171522,Mayo 2026,350,Pagado,9302
171523,Junio 2026,350,Pagado,9302
171524,Julio 2026,350,Pendiente,9302
171525,Marzo 2026,350,Pagado,9060
171526,Abril 2026,350,Pagado,9060
171527,Mayo 2026,350,Pagado,9060
171528,Junio 2026,350,Pagado,9060
171529,Julio 2026,350,Pendiente,9060
171530,Marzo 2026,350,Pagado,9165
171531,Abril 2026,350,Vencido,9165
171532,Mayo 2026,350,Pagado,9165
171533,Junio 2026,350,Pagado,9165
171534,Julio 2026,350,Pagado,9165
171535,Marzo 2026,350,Pagado,9089
171536,Abril 2026,350,Pagado,9089
171537,Mayo 2026,350,Pagado,9089
171538,Junio 2026,350,Pagado,9089
171539,Julio 2026,350,Pagado,9089
171540,Marzo 2026,350,Pagado,9071
171541,Abril 2026,350,Pagado,9071
171542,Mayo 2026,350,Pagado,9071
171543,Junio 2026,350,Pagado,9071
171544,Julio 2026,350,Pendiente,9071
171545,Marzo 2026,350,Pagado,9316
171546,Abril 2026,350,Pagado,9316
171547,Mayo 2026,350,Vencido,9316
171548,Junio 2026,350,Pagado,9316
171549,Julio 2026,350,Pendiente,9316
171550,Marzo 2026,350,Pagado,9325
171551,Abril 2026,350,Pagado,9325
171552,Mayo 2026,350,Pagado,9325
171553,Junio 2026,350,Pagado,9325
171554,Julio 2026,350,Pagado,9325
171555,Marzo 2026,350,Vencido,9110
171556,Abril 2026,350,Pagado,9110
171557,Mayo 2026,350,Pagado,9110
171558,Junio 2026,350,Pagado,9110
171559,Julio 2026,350,Pendiente,9110
171560,Marzo 2026,350,Pagado,9042
171561,Abril 2026,350,Pagado,9042
171562,Mayo 2026,350,Pagado,9042
171563,Junio 2026,350,Pagado,9042
171564,Julio 2026,350,Pagado,9042
171565,Marzo 2026,350,Pagado,8947
171566,Abril 2026,350,Pagado,8947
171567,Mayo 2026,350,Pagado,8947
171568,Junio 2026,350,Vencido,8947
171569,Julio 2026,350,Pagado,8947
171570,Marzo 2026,350,Pagado,9311
171571,Abril 2026,350,Pagado,9311
171572,Mayo 2026,350,Pagado,9311
171573,Junio 2026,350,Vencido,9311
171574,Julio 2026,350,Pagado,9311
171575,Marzo 2026,350,Pagado,8981
171576,Abril 2026,350,Pagado,8981
171577,Mayo 2026,350,Pagado,8981
171578,Junio 2026,350,Pagado,8981
171579,Julio 2026,350,Pagado,8981
171580,Marzo 2026,350,Pagado,9229
171581,Abril 2026,350,Pagado,9229
171582,Mayo 2026,350,Pagado,9229
171583,Junio 2026,350,Pagado,9229
171584,Julio 2026,350,Pendiente,9229
171585,Marzo 2026,350,Pagado,9208
171586,Abril 2026,350,Pagado,9208
171587,Mayo 2026,350,Pagado,9208
171588,Junio 2026,350,Pagado,9208
171589,Julio 2026,350,Pendiente,9208
171590,Marzo 2026,350,Pagado,9027
171591,Abril 2026,350,Pagado,9027
171592,Mayo 2026,350,Pagado,9027
171593,Junio 2026,350,Pagado,9027
171594,Julio 2026,350,Pendiente,9027
171595,Marzo 2026,350,Pagado,9288
171596,Abril 2026,350,Pagado,9288
171597,Mayo 2026,350,Pagado,9288
171598,Junio 2026,350,Pagado,9288
171599,Julio 2026,350,Pendiente,9288
171600,Marzo 2026,350,Pagado,9109
171601,Abril 2026,350,Pagado,9109
171602,Mayo 2026,350,Pagado,9109
171603,Junio 2026,350,Pagado,9109
171604,Julio 2026,350,Pagado,9109
171605,Marzo 2026,350,Pagado,9030
171606,Abril 2026,350,Pagado,9030
171607,Mayo 2026,350,Pagado,9030
171608,Junio 2026,350,Pagado,9030
171609,Julio 2026,350,Pendiente,9030
171610,Marzo 2026,350,Pagado,9234
171611,Abril 2026,350,Pagado,9234
171612,Mayo 2026,350,Pagado,9234
171613,Junio 2026,350,Pagado,9234
171614,Julio 2026,350,Pagado,9234
171615,Marzo 2026,350,Pagado,9084
171616,Abril 2026,350,Pagado,9084
171617,Mayo 2026,350,Vencido,9084
171618,Junio 2026,350,Pagado,9084
171619,Julio 2026,350,Pendiente,9084
171620,Marzo 2026,350,Pagado,9070
171621,Abril 2026,350,Pagado,9070
171622,Mayo 2026,350,Pagado,9070
171623,Junio 2026,350,Pagado,9070
171624,Julio 2026,350,Pagado,9070
171625,Marzo 2026,350,Pagado,9132
171626,Abril 2026,350,Pagado,9132
171627,Mayo 2026,350,Pagado,9132
171628,Junio 2026,350,Pagado,9132
171629,Julio 2026,350,Pendiente,9132
171630,Marzo 2026,350,Pagado,9209
171631,Abril 2026,350,Pagado,9209
171632,Mayo 2026,350,Pagado,9209
171633,Junio 2026,350,Pagado,9209
171634,Julio 2026,350,Pagado,9209
171635,Marzo 2026,350,Pagado,9330
171636,Abril 2026,350,Pagado,9330
171637,Mayo 2026,350,Pagado,9330
171638,Junio 2026,350,Vencido,9330
171639,Julio 2026,350,Pagado,9330
171640,Marzo 2026,350,Pagado,9202
171641,Abril 2026,350,Pagado,9202
171642,Mayo 2026,350,Pagado,9202
171643,Junio 2026,350,Pagado,9202
171644,Julio 2026,350,Pagado,9202
171645,Marzo 2026,350,Pagado,9012
171646,Abril 2026,350,Pagado,9012
171647,Mayo 2026,350,Pagado,9012
171648,Junio 2026,350,Pagado,9012
171649,Julio 2026,350,Pagado,9012
171650,Marzo 2026,350,Pagado,9023
171651,Abril 2026,350,Vencido,9023
171652,Mayo 2026,350,Pagado,9023
171653,Junio 2026,350,Pagado,9023
171654,Julio 2026,350,Pagado,9023
171655,Marzo 2026,350,Pagado,9013
171656,Abril 2026,350,Pagado,9013
171657,Mayo 2026,350,Pagado,9013
171658,Junio 2026,350,Pagado,9013
171659,Julio 2026,350,Pagado,9013
171660,Marzo 2026,350,Pagado,9053
171661,Abril 2026,350,Vencido,9053
171662,Mayo 2026,350,Pagado,9053
171663,Junio 2026,350,Pagado,9053
171664,Julio 2026,350,Pagado,9053
171665,Marzo 2026,350,Pagado,9130
171666,Abril 2026,350,Pagado,9130
171667,Mayo 2026,350,Pagado,9130
171668,Junio 2026,350,Pagado,9130
171669,Julio 2026,350,Pagado,9130
171670,Marzo 2026,350,Pagado,9216
171671,Abril 2026,350,Pagado,9216
171672,Mayo 2026,350,Pagado,9216
171673,Junio 2026,350,Pagado,9216
171674,Julio 2026,350,Pendiente,9216
171675,Marzo 2026,350,Pagado,9287
171676,Abril 2026,350,Pagado,9287
171677,Mayo 2026,350,Pagado,9287
171678,Junio 2026,350,Pagado,9287
171679,Julio 2026,350,Pendiente,9287
171680,Marzo 2026,350,Pagado,8987
171681,Abril 2026,350,Pagado,8987
171682,Mayo 2026,350,Pagado,8987
171683,Junio 2026,350,Vencido,8987
171684,Julio 2026,350,Pendiente,8987
171685,Marzo 2026,350,Pagado,9111
171686,Abril 2026,350,Pagado,9111
171687,Mayo 2026,350,Pagado,9111
171688,Junio 2026,350,Pagado,9111
171689,Julio 2026,350,Pendiente,9111
171690,Marzo 2026,350,Pagado,9147
171691,Abril 2026,350,Pagado,9147
171692,Mayo 2026,350,Pagado,9147
171693,Junio 2026,350,Pagado,9147
171694,Julio 2026,350,Pendiente,9147
171695,Marzo 2026,350,Pagado,9336
171696,Abril 2026,350,Pagado,9336
171697,Mayo 2026,350,Pagado,9336
171698,Junio 2026,350,Pagado,9336
171699,Julio 2026,350,Pagado,9336
171700,Marzo 2026,350,Pagado,9131
171701,Abril 2026,350,Pagado,9131
171702,Mayo 2026,350,Pagado,9131
171703,Junio 2026,350,Pagado,9131
171704,Julio 2026,350,Pendiente,9131
171705,Marzo 2026,350,Vencido,9163
171706,Abril 2026,350,Pagado,9163
171707,Mayo 2026,350,Pagado,9163
171708,Junio 2026,350,Pagado,9163
171709,Julio 2026,350,Pendiente,9163
171710,Marzo 2026,350,Pagado,9200
171711,Abril 2026,350,Pagado,9200
171712,Mayo 2026,350,Pagado,9200
171713,Junio 2026,350,Pagado,9200
171714,Julio 2026,350,Pagado,9200
171715,Marzo 2026,350,Pagado,9118
171716,Abril 2026,350,Pagado,9118
171717,Mayo 2026,350,Pagado,9118
171718,Junio 2026,350,Pagado,9118
171719,Julio 2026,350,Pendiente,9118
171720,Marzo 2026,350,Pagado,9284
171721,Abril 2026,350,Pagado,9284
171722,Mayo 2026,350,Pagado,9284
171723,Junio 2026,350,Pagado,9284
171724,Julio 2026,350,Pagado,9284
171725,Marzo 2026,350,Pagado,9214
171726,Abril 2026,350,Pagado,9214
171727,Mayo 2026,350,Pagado,9214
171728,Junio 2026,350,Vencido,9214
171729,Julio 2026,350,Pendiente,9214
171730,Marzo 2026,350,Pagado,9268
171731,Abril 2026,350,Pagado,9268
171732,Mayo 2026,350,Pagado,9268
171733,Junio 2026,350,Pagado,9268
171734,Julio 2026,350,Pendiente,9268
171735,Marzo 2026,350,Pagado,9326
171736,Abril 2026,350,Pagado,9326
171737,Mayo 2026,350,Vencido,9326
171738,Junio 2026,350,Pagado,9326
171739,Julio 2026,350,Pendiente,9326
171740,Marzo 2026,350,Pagado,8944
171741,Abril 2026,350,Pagado,8944
171742,Mayo 2026,350,Pagado,8944
171743,Junio 2026,350,Pagado,8944
171744,Julio 2026,350,Pendiente,8944
171745,Marzo 2026,350,Vencido,8988
171746,Abril 2026,350,Pagado,8988
171747,Mayo 2026,350,Pagado,8988
171748,Junio 2026,350,Pagado,8988
171749,Julio 2026,350,Pagado,8988
171750,Marzo 2026,350,Pagado,9003
171751,Abril 2026,350,Pagado,9003
171752,Mayo 2026,350,Pagado,9003
171753,Junio 2026,350,Pagado,9003
171754,Julio 2026,350,Pendiente,9003
171755,Marzo 2026,350,Pagado,9044
171756,Abril 2026,350,Pagado,9044
171757,Mayo 2026,350,Pagado,9044
171758,Junio 2026,350,Pagado,9044
171759,Julio 2026,350,Pagado,9044
171760,Marzo 2026,350,Pagado,9254
171761,Abril 2026,350,Pagado,9254
171762,Mayo 2026,350,Pagado,9254
171763,Junio 2026,350,Pagado,9254
171764,Julio 2026,350,Pagado,9254
171765,Marzo 2026,350,Pagado,9289
171766,Abril 2026,350,Pagado,9289
171767,Mayo 2026,350,Pagado,9289
171768,Junio 2026,350,Pagado,9289
171769,Julio 2026,350,Pendiente,9289
171770,Marzo 2026,350,Pagado,9272
171771,Abril 2026,350,Pagado,9272
171772,Mayo 2026,350,Pagado,9272
171773,Junio 2026,350,Pagado,9272
171774,Julio 2026,350,Pendiente,9272
171775,Marzo 2026,350,Pagado,9174
171776,Abril 2026,350,Pagado,9174
171777,Mayo 2026,350,Pagado,9174
171778,Junio 2026,350,Pagado,9174
171779,Julio 2026,350,Pendiente,9174
171780,Marzo 2026,350,Pagado,9262
171781,Abril 2026,350,Pagado,9262
171782,Mayo 2026,350,Pagado,9262
171783,Junio 2026,350,Pagado,9262
171784,Julio 2026,350,Pagado,9262
171785,Marzo 2026,350,Pagado,9261
171786,Abril 2026,350,Pagado,9261
171787,Mayo 2026,350,Pagado,9261
171788,Junio 2026,350,Pagado,9261
171789,Julio 2026,350,Pagado,9261
171790,Marzo 2026,350,Pagado,8963
171791,Abril 2026,350,Pagado,8963
171792,Mayo 2026,350,Pagado,8963
171793,Junio 2026,350,Vencido,8963
171794,Julio 2026,350,Pendiente,8963
171795,Marzo 2026,350,Pagado,9151
171796,Abril 2026,350,Pagado,9151
171797,Mayo 2026,350,Pagado,9151
171798,Junio 2026,350,Pagado,9151
171799,Julio 2026,350,Pagado,9151
171800,Marzo 2026,350,Pagado,9085
171801,Abril 2026,350,Pagado,9085
171802,Mayo 2026,350,Pagado,9085
171803,Junio 2026,350,Pagado,9085
171804,Julio 2026,350,Pagado,9085
171805,Marzo 2026,350,Pagado,9186
171806,Abril 2026,350,Pagado,9186
171807,Mayo 2026,350,Pagado,9186
171808,Junio 2026,350,Vencido,9186
171809,Julio 2026,350,Pendiente,9186
171810,Marzo 2026,350,Vencido,9239
171811,Abril 2026,350,Pagado,9239
171812,Mayo 2026,350,Pagado,9239
171813,Junio 2026,350,Pagado,9239
171814,Julio 2026,350,Pagado,9239
171815,Marzo 2026,350,Pagado,9137
171816,Abril 2026,350,Pagado,9137
171817,Mayo 2026,350,Pagado,9137
171818,Junio 2026,350,Pagado,9137
171819,Julio 2026,350,Pagado,9137
171820,Marzo 2026,350,Pagado,9285
171821,Abril 2026,350,Pagado,9285
171822,Mayo 2026,350,Pagado,9285
171823,Junio 2026,350,Vencido,9285
171824,Julio 2026,350,Pagado,9285
171825,Marzo 2026,350,Pagado,9155
171826,Abril 2026,350,Pagado,9155
171827,Mayo 2026,350,Pagado,9155
171828,Junio 2026,350,Pagado,9155
171829,Julio 2026,350,Pendiente,9155
171830,Marzo 2026,350,Pagado,9051
171831,Abril 2026,350,Pagado,9051
171832,Mayo 2026,350,Pagado,9051
171833,Junio 2026,350,Pagado,9051
171834,Julio 2026,350,Pendiente,9051
171835,Marzo 2026,350,Pagado,9192
171836,Abril 2026,350,Pagado,9192
171837,Mayo 2026,350,Pagado,9192
171838,Junio 2026,350,Pagado,9192
171839,Julio 2026,350,Pendiente,9192
171840,Marzo 2026,350,Pagado,9057
171841,Abril 2026,350,Pagado,9057
171842,Mayo 2026,350,Pagado,9057
171843,Junio 2026,350,Pagado,9057
171844,Julio 2026,350,Pagado,9057
171845,Marzo 2026,350,Pagado,9324
171846,Abril 2026,350,Pagado,9324
171847,Mayo 2026,350,Pagado,9324
171848,Junio 2026,350,Vencido,9324
171849,Julio 2026,350,Pagado,9324
171850,Marzo 2026,350,Pagado,9335
171851,Abril 2026,350,Pagado,9335
171852,Mayo 2026,350,Vencido,9335
171853,Junio 2026,350,Pagado,9335
171854,Julio 2026,350,Pendiente,9335
171855,Marzo 2026,350,Pagado,9136
171856,Abril 2026,350,Pagado,9136
171857,Mayo 2026,350,Pagado,9136
171858,Junio 2026,350,Pagado,9136
171859,Julio 2026,350,Pendiente,9136
171860,Marzo 2026,350,Pagado,8974
171861,Abril 2026,350,Pagado,8974
171862,Mayo 2026,350,Pagado,8974
171863,Junio 2026,350,Pagado,8974
171864,Julio 2026,350,Pendiente,8974
171865,Marzo 2026,350,Pagado,9337
171866,Abril 2026,350,Pagado,9337
171867,Mayo 2026,350,Pagado,9337
171868,Junio 2026,350,Pagado,9337
171869,Julio 2026,350,Pendiente,9337
171870,Marzo 2026,350,Pagado,9093
171871,Abril 2026,350,Pagado,9093
171872,Mayo 2026,350,Pagado,9093
171873,Junio 2026,350,Pagado,9093
171874,Julio 2026,350,Pendiente,9093
171875,Marzo 2026,350,Pagado,8989
171876,Abril 2026,350,Pagado,8989
171877,Mayo 2026,350,Pagado,8989
171878,Junio 2026,350,Pagado,8989
171879,Julio 2026,350,Pagado,8989
171880,Marzo 2026,350,Pagado,8985
171881,Abril 2026,350,Pagado,8985
171882,Mayo 2026,350,Pagado,8985
171883,Junio 2026,350,Pagado,8985
171884,Julio 2026,350,Pagado,8985
171885,Marzo 2026,350,Pagado,9247
